,playerName,ShotQualityO,ShotQualityD
78,Corey Brewer,0.5780588862028918,-0.11544761436693954
79,Brandan Wright,0.19148707776081217,0.19531460081568588
80,Joakim Noah,0.39558624048784974,0.28721474708575073
81,Spencer Hawes,0.10108618277265255,0.0038769467759416387
82,Thaddeus Young,-0.4457067979790504,-1.0403898812992218
83,Rodney Stuckey,0.810010091095979,0.5713355898267896
84,Nick Young,0.9779749830786219,0.41933306909719464
85,Marco Belinelli,-0.44515050947196194,-0.6237794376783056
86,Jason Smith,-0.35312077718122414,-0.30260429910482356
87,Jared Dudley,-0.8752096695363414,0.9842902204242239
88,Wilson Chandler,0.02034450675263338,0.2729667702490797
89,Aaron Brooks,-0.526065046738177,0.4878444848314014
90,Arron Afflalo,-0.6293395153767494,0.5343676015818867
91,Tiago Splitter,-0.38112294623367193,-0.0003324328477844393
92,Josh McRoberts,-0.44560331048047946,0.006870554605860962
93,Marc Gasol,1.3364592579427095,-0.04300799847897844
94,Ramon Sessions,0.4334174400056154,-0.17198516452256682
95,Joel Anthony,-0.4489776550809277,0.5998605206679235
96,C.J. Watson,-0.5020944011857155,-0.5086122191853714
97,Anthony Tolliver,-0.309647954693071,-0.3677050064302546
98,Michael Beasley,0.6429128368339184,-0.09349567530503951
99,Derrick Rose,0.7181825101701562,-0.35600067136706065
100,Russell Westbrook,2.9381422133962087,-0.5474585506476494
101,Kevin Love,0.3056342762612647,-0.4494836430656638
102,Danilo Gallinari,-0.32835866965736277,-0.38707386302420094
103,Eric Gordon,1.0761903756006983,0.31227913685331343
104,D.J. Augustin,-0.36628106300185415,0.5203102678483426
105,Brook Lopez,0.38534445596202016,1.2117438696119682
106,Brandon Rush,-0.20994825982541318,-0.54121417357214
107,Robin Lopez,-2.194770784928717,0.49516751078267346
108,Marreese Speights,1.1106953069171048,-0.06954233605667433
109,Roy Hibbert,-0.5121032728993893,0.7516916527526252
110,JaVale McGee,0.40305205369628067,-0.15187158163871783
111,Alexis Ajinca,-0.41123035538055575,-0.06513988121912982
112,Ryan Anderson,0.9522361435910741,-0.20807494296328843
113,Courtney Lee,-0.3215705797301593,-0.48529390206507567
114,Kosta Koufos,-0.9138882548513899,0.579913992334613
115,Serge Ibaka,-0.4250372787142843,-0.23846912653828442
116,Nicolas Batum,0.13176657441019352,-0.46366604203678535
117,George Hill,1.094173723879143,0.30700579662770144
118,Darrell Arthur,0.8985470056592273,-0.33862013221261505
119,DeAndre Jordan,-0.6956992983110052,1.2826498848192114
120,Omer Asik,-1.2756521297057204,0.1736388803672458
121,Luc Mbah a Moute,-0.8849969229334893,0.5051673121048063
122,Goran Dragic,0.02922285850703743,0.10011656565688533
123,Anthony Morrow,0.3317446034947229,0.15509753689671238
124,Bobby Brown,-0.3048146828278035,-0.36937100182884003
125,Blake Griffin,0.6386711745044229,0.1016986268332068
126,James Harden,1.8034468533798593,-0.44397671076331163
127,Tyreke Evans,0.9085728022757429,-0.3878109764891918
128,Ricky Rubio,1.3956245660500213,0.009741461742374082
129,Stephen Curry,2.91086166710981,0.3405026672824088
130,DeMar DeRozan,0.19554379684049328,0.07844656536828537
131,Brandon Jennings,1.6663019679733673,-1.001873188003251
132,Gerald Henderson,0.7280236851694436,0.506348513827447
133,James Johnson,0.23742070844173546,-0.5944481526349829
134,Jrue Holiday,1.073087530657755,0.040475964601187575
135,Ty Lawson,0.35980022722315574,0.1452775664508523
136,Jeff Teague,0.018665106732724555,0.3030766389323288
137,Darren Collison,0.029672217374383712,0.4481611074734551
138,Omri Casspi,0.4922977752447773,-0.7816590118689807
139,Taj Gibson,-0.5398396593285919,-0.14339037969030743
140,DeMarre Carroll,0.5237017476007965,-0.6751006654512833
141,Wayne Ellington,0.7732385086425463,-0.04236029700420445
142,Toney Douglas,0.026440638477423242,0.5372468700805101
143,Dante Cunningham,0.9395244685580959,0.09033187619374321
144,Jonas Jerebko,-0.7888150386149165,-1.0315874861242638
145,Jodie Meeks,0.2843977895760584,-0.6780325538553224
146,Patrick Beverley,1.170854939596566,-0.24101008091973503
147,Marcus Thornton,-0.6969526833775819,-0.3197935175011346
148,Danny Green,0.7897970407508765,0.21813749543864566
149,Patty Mills,0.8227179640045819,0.1688110517924846
150,Garrett Temple,0.13378791674836277,0.11756650767737377
151,Wesley Matthews,-0.044503746506766785,-0.0919344497379458
152,Alonzo Gee,-0.10970661373177487,0.5361147536936492
153,Reggie Williams,-0.375436380475606,0.3799271228727114
154,John Wall,1.6045331579239794,0.4897945113428333
155,Evan Turner,0.7162347133430487,1.275005936281308
156,Derrick Favors,-1.1486541921004487,-0.016127191916355258
157,Wesley Johnson,-0.12409926463850829,0.9806998743529309
158,DeMarcus Cousins,1.6701502507514,-0.4014533046364814
159,Greg Monroe,0.641709873966049,-0.33600994314838534
160,Al-Farouq Aminu,1.0446776893184861,-0.33892384858986047
161,Gordon Hayward,0.5136243942915525,0.05234236344665824
162,Paul George,0.6293019199092169,0.29047744623435445
163,Cole Aldrich,-0.9099501631999357,-0.0370969404208667
164,Ed Davis,-0.35457676623631845,-0.24773301234119718
165,Patrick Patterson,-0.10141253703281367,-0.02024640441668306
166,Luke Babbitt,0.054098709893287536,-0.21601231216338887
167,Kevin Seraphin,-0.9707883189331199,-0.14043086408738648
168,Eric Bledsoe,0.29419745764508776,0.16985815253158165
169,Avery Bradley,0.05851079401812221,0.006513953763486454
170,Trevor Booker,-0.7267136977835197,-0.04181834781037569
171,Jordan Crawford,-0.3313580778865253,-0.23696189674789986
172,Hassan Whiteside,0.41529216945524794,0.6599765672642982
173,Nemanja Bjelica,0.16410071161998885,0.18828722553643118
174,Lance Stephenson,0.5460569962819244,-0.41575578512135936
175,Timofey Mozgov,-0.4835098661958972,0.6504777267591533
176,Jeremy Lin,0.5340198931763437,0.8124110374826806
177,Ish Smith,-0.2479110237615853,0.6287158785319453
178,Lance Thomas,-0.04912796393576715,-0.23931220592163951
179,Kyrie Irving,2.051286426077722,-0.28551825086474214
180,Derrick Williams,0.014799850931505118,0.09541258719721063
181,Enes Kanter,-0.29742122161057366,-0.3514114161621607
182,Tristan Thompson,-2.1422033629425927,-0.028714361228591716
183,Jonas Valanciunas,-0.6046771320480441,0.5181762772956938
184,Bismack Biyombo,-1.2993513553688754,0.809859301251508
185,Brandon Knight,-1.10618519940034,-0.2789511836250663
186,Kemba Walker,0.6194035731843693,-0.11558710707798192
187,Klay Thompson,1.2488367281198407,0.5489272065756999
188,Alec Burks,0.10722244978960709,-0.4160987725162433
189,Markieff Morris,0.8117751223956438,0.051265197354545405
190,Marcus Morris,-0.8260896088442088,0.8983522803261089
191,Kawhi Leonard,0.723318687263288,-0.19448690965467594
192,Nikola Vucevic,0.21232632878427787,-0.104046554968174
193,Iman Shumpert,-0.6034431650318577,0.413170601192308
194,Tobias Harris,-0.5699696493139381,0.5058829093109521
195,Donatas Motiejunas,-0.21767833310592968,-0.10635240973565412
196,Kenneth Faried,-1.0221907991008234,-0.3003494728658258
197,Nikola Mirotic,0.05431412550214579,-0.3807912092767936
198,Reggie Jackson,0.430295654475496,-0.1814201265370277
199,Norris Cole,-0.4016909116385713,-0.27570318529345333
200,Cory Joseph,0.1016252079165382,-0.14034774294906488
201,Jimmy Butler,-0.2707125960069715,-0.48431945264482457
202,Bojan Bogdanovic,-0.27381208040887517,-0.1317527038209366
203,Kyle Singler,-0.10398318423978903,0.7179076139615349
204,Shelvin Mack,-0.6258067616114276,-0.23031819323771927
205,Chandler Parsons,-0.08210808533165774,0.3059832609370499
206,Jon Leuer,-0.8280989158134078,0.5081941147796767
207,Davis Bertans,1.0181699024906297,0.17590550724338283
208,Lavoy Allen,-0.35876202442945593,-0.6344733445406328
209,DeAndre Liggins,-1.0818521799268945,0.7143935574730291
210,ETwaun Moore,-0.22905960170319764,0.3358160858205959
211,Isaiah Thomas,1.6056293231348906,-0.7069631655346621
212,Anthony Davis,0.606438076076303,0.06749794167312972
213,Michael Kidd-Gilchrist,0.2666451063511425,-0.26646322256735633
214,Bradley Beal,1.535448663187435,-0.1569967911035146
215,Dion Waiters,1.0158755089365978,0.22663951194055296
216,Thomas Robinson,0.35279984037004514,-0.41410069329426297
217,Damian Lillard,0.5486908477501778,-0.05058661301484867
218,Terrence Ross,0.7755016162488043,0.17804212524826585
219,Andre Drummond,-1.2925246672912507,-0.09599911470314877
220,Harrison Barnes,-0.4710408534574192,0.8686385460972722
221,Austin Rivers,0.4723671139489125,-0.5701419526657484
222,Meyers Leonard,0.1698651407108992,0.7173022837760563
223,Jeremy Lamb,-0.3983154207769403,-0.5758921322242709
224,John Henson,-0.9420320636720189,-0.13417939082306402
225,Maurice Harkless,0.34721317168272087,0.22411294837903245
226,Tyler Zeller,-0.14888638245083824,0.25905533246712054
227,Terrence Jones,0.3706465552803171,-0.2933003007132889
228,Andrew Nicholson,-0.16405663226187472,0.5885402836252138
229,Evan Fournier,0.33107789429435386,0.490442080986858
230,Jared Sullinger,-0.11091528680866847,0.0878944734151694
231,Miles Plumlee,-0.48392883362029204,0.020008007814631055
232,Tomas Satoransky,-1.1907518353224014,0.33822706939548725
233,Jae Crowder,-0.16774795151217012,0.3172942047896211
234,Draymond Green,1.0599547795472606,0.7586476145286155
235,Quincy Acy,0.520193572881541,0.5084629433771729
236,Khris Middleton,0.15068484178284433,0.21451844838687742
237,Will Barton,0.5641051238666389,-0.6554705799377523
238,Mike Scott,-0.2240972409681598,0.3860440551268701
239,Justin Hamilton,0.58590650559445,-0.5178476444752502
240,Kyle OQuinn,-0.5262890290932436,0.24202774108198857
241,Hollis Thompson,-0.9023983315178314,0.25293528738052445
242,Mirza Teletovic,0.01010200432169506,-0.06878843210191096
243,Kent Bazemore,-0.9260587624179598,-0.7950097184216224
244,Brian Roberts,0.09656509344333472,0.3218745130056514
245,Willie Reed,-0.3642579493959436,0.33003033356844436
246,Justin Holiday,0.29985848094400186,0.38592135490128726
247,JaMychal Green,-0.8101266921521612,0.5075337291543548
248,Aron Baynes,-0.40476215385941683,0.8896654331854128
249,Nerlens Noel,-0.15741800139207524,-0.28889956188436255
250,Alex Len,-0.2568461489170584,0.2552070516549471
251,Allen Crabbe,0.5885891946678818,0.5946965199198926
252,Andre Roberson,-0.13653469983951616,-0.30550157324389793
253,Anthony Bennett,-0.08520711062193977,-0.3008200756281081
254,Archie Goodwin,-0.07563277781422648,0.06780307404074166
255,Ben McLemore,-0.43500206706215405,-0.012213011646273928
256,CJ McCollum,0.5012071324908526,0.333631369102249
257,Cody Zeller,-0.24961804814259642,0.35429037316949885
258,Dennis Schroder,-0.11551311558239555,0.1842023308908513
259,Dewayne Dedmon,-0.42412203431609846,0.4649404665588608
260,Gorgui Dieng,-0.062171305044386845,-0.1173962790193515
261,Isaiah Canaan,-0.46174068878483476,0.6944259253241974
262,Jeff Withey,0.08926851286409694,-0.641792620145192
263,Kelly Olynyk,0.13819401709379603,0.519521380004517
264,Kentavious Caldwell-Pope,-0.25215476329545866,-0.5392535326927205
265,Mason Plumlee,-0.9194466461048973,-0.5202562846364941
266,Michael Carter-Williams,-0.4500391242777769,0.14253979850474624
267,Mike Muscala,0.0963752305728148,-0.028859497349359615
268,Otto Porter Jr.,-0.043519898330984304,-0.47649708604830404
269,Reggie Bullock,0.41799735842478264,0.04511630857984007
270,Robert Covington,0.3871632906249994,-0.2526427621505068
271,Rudy Gobert,0.4846537885794833,1.0299729439291807
272,Shabazz Muhammad,-0.3372097941717947,0.18293330213516132
273,Steven Adams,0.18373573172339283,-0.06501968228712118
274,Tim Hardaway Jr.,-0.19605552020134603,0.024272106901716016
275,Tony Snell,0.31434677828602253,-0.299352398480679
276,Trey Burke,-0.24989042083415106,-0.10811726348760364
277,Victor Oladipo,0.5077503043712277,-0.41768621883847995
278,Giannis Antetokounmpo,0.15743775180016958,0.06826337691622536
279,Lucas Nogueira,0.9468241534136838,-0.06283783810235395
280,James Ennis III,0.18909328143885415,-0.5525489067822883
281,Alex Abrines,0.21801947511482522,0.18962581792218336
282,Matthew Dellavedova,0.47558332329379494,0.3576518514510284
283,Solomon Hill,0.25611737599522544,-0.18188673122451404
284,Raul Neto,0.2939660583161179,-0.29012740051103453
285,Ryan Kelly,-0.06361013974789537,-0.011269781291059239
286,Joffrey Lauvergne,-0.3544007377518183,-0.2770073260486787
287,Ian Clark,-0.6048739865770393,0.0048825450220409145
288,Seth Curry,0.6482082791962622,-0.5188197088575631
289,Troy Daniels,0.7260987533166552,0.005492927068102969
290,Rodney McGruder,-0.8552178045369868,0.35127664981844486
291,Jonathon Simmons,-0.578698271813655,-0.01216218910820086
292,Shabazz Napier,-0.45148752942878156,0.12470432716836174
293,Jordan McRae,-0.533973103092543,-0.33431155280907143
294,Zach LaVine,1.0138544291418154,-0.05725327318383833
295,Tyler Ennis,0.20774972222713034,-0.04576004403434445
296,Elfrid Payton,-0.4869793870132198,0.00294774529962191
297,Semaj Christon,-1.9405268639452902,-0.20519229633857083
298,Jordan Clarkson,0.820548599451096,-0.17915095690454488
299,KJ McDaniels,-0.41068595277553827,0.8717092077637644
300,CJ Wilcox,-0.045327045042908166,-0.2392101301304398
301,Gary Harris,1.2538170995024664,-0.8928843184269747
302,Spencer Dinwiddie,-0.6032739698211912,0.5130806080652139
303,Nik Stauskas,1.0704915077772512,0.13361818304774858
304,Rodney Hood,0.005599428722804605,0.7422408049126021
305,Glenn Robinson III,-0.9465248623612158,-0.405814318429045
306,James Young,-0.6079167412781273,-0.01931412738985671
307,Jerami Grant,-0.6584452665229263,-0.4204222959665147
308,Joe Harris,0.6018489194879167,-0.2668517881046237
309,Doug McDermott,-0.238050568938377,-0.21113931540404363
310,Sean Kilpatrick,-0.22888854481594223,-0.018949862131803365
311,Aaron Gordon,-0.632830860020074,-0.1301694985715455
312,TJ Warren,-0.2163760622465484,-0.6013093080676618
313,Marcus Smart,-0.4609716925545523,0.16636919654378093
314,Kyle Anderson,-0.1181154746365089,0.5224173808411199
315,Dwight Powell,-0.3658542195012634,-0.7581300573147653
316,Adreian Payne,-0.5013655879817389,-0.211690108556899
317,Noah Vonleh,-0.3513098417201653,-0.1524910651589802
318,Julius Randle,0.7950908167931972,-1.2488545915331457
319,Johnny OBryant III,-0.07300899162278163,-0.0229030209739342
320,James Michael McAdoo,-0.8453864496625562,0.2329121946872166
321,Andrew Wiggins,0.6525021775773,-0.606290921297182
322,Jabari Parker,0.5760865491747681,-1.0545692886648315
323,Joel Embiid,0.39292558333856886,0.05020634559479479
324,Dante Exum,0.09398127442241895,0.05106717960451497
325,Dario Saric,0.306702842106717,0.08895850948246653
326,Clint Capela,0.2440013667746534,-0.1064343513490682
327,Jusuf Nurkic,-0.39097037548872426,0.5557870805157767
328,Nikola Jokic,1.4619495903490332,1.1577602394155961
329,Kristaps Porzingis,0.6160361251038323,-0.10782102130974598
330,Damjan Rudez,-0.5946145789210583,-0.11978523170427725
331,Tyler Johnson,-0.9968828485818266,0.3123950121779711
332,Tim Frazier,-0.40889635773526156,-0.1697930044915818
333,Tarik Black,-0.05405799487711828,0.6087164583935997
334,Langston Galloway,-0.0268686456634458,-0.48060234896988785
335,Joe Ingles,0.5341117263740709,-0.3858746071352748
336,T.J. McConnell,0.35012405499573207,0.0615874084001153
337,Jahlil Okafor,0.25286125852670205,-0.039318061368637316
338,Emmanuel Mudiay,-0.8995551843351047,-0.5957601985762085
339,Tyus Jones,-0.7225484882351204,-0.748807423977339
340,Justin Anderson,-0.17521969970294715,-0.12608697807713634
341,Anthony Brown,-0.335841892686804,0.07376813741342897
342,Montrezl Harrell,1.3961288190356038,-0.1895487649088143
343,Andrew Harrison,-2.312264254811691,0.1658811765610243
344,Delon Wright,-0.09829013254723773,-0.19778887085323857
345,Sam Dekker,0.5813071229703131,0.6576825041492402
346,DAngelo Russell,0.6768324750248418,-0.7079943021254769
347,Karl-Anthony Towns,0.8244058121933907,-0.48382721773085835
348,Richaun Holmes,-0.2663189409491463,-0.28061061251296493
349,Justise Winslow,-0.4131260137776356,0.5992740138468537
350,Willie Cauley-Stein,-0.4086037464049049,-0.2854754472910826
351,Kelly Oubre Jr.,0.16940753143802645,0.28678480376331017
352,Frank Kaminsky,0.15737177084316253,-0.8637046244145475
353,Devin Booker,-0.39322112641844303,-0.26361382936063305
354,Cameron Payne,-0.6073169724551392,0.3376746141269074
355,Myles Turner,0.7497736915334409,-0.4545747044533703
356,Trey Lyles,-0.3157331050103465,-0.2169071466065702
357,Stanley Johnson,-1.3312410563742154,0.13881831651910553
358,Jerian Grant,-0.30089643421527007,0.2806892514028091
359,Bobby Portis,-0.42885067154872825,-0.793463033591146
360,Kevon Looney,0.24404553890431166,0.68819135032837
361,Rashad Vaughn,-2.0330893234850214,-0.27139354600464843
362,Christian Wood,0.27621394154848705,-0.12581918773896847
363,Jordan Mickey,-0.4286472410797538,0.4234015419456258
364,Rakeem Christmas,-0.7267981607230644,-0.38386056076800124
365,Rondae Hollis-Jefferson,-0.10073329286295467,-0.14512482013935554
366,Terry Rozier,-2.016907581593997,0.1722700420756152
367,Norman Powell,-0.6566127736715787,-0.16099681381516007
368,Chasson Randle,-0.26434168926089435,-0.6831087298892357
369,Jarell Martin,-1.4981346076642643,0.8298049003511659
370,Quinn Cook,0.8050452551297776,-0.10526081061422836
371,Chris McCullough,0.21650829471942792,0.271853486752935
372,Pat Connaughton,-0.40069186474588303,-0.19372454324675173
373,Willy Hernangomez,0.2871371860413083,-0.7650133696700917
374,Josh Richardson,-0.8702539621597584,-0.36698753294616926
375,Darrun Hilliard,-0.5774315695361385,0.36548338186821383
376,Joe Young,-1.1163642776543325,-0.022600070264060773
377,Treveon Graham,0.4397794538768661,0.2327309649689586
378,Larry Nance Jr.,0.23822893017758437,-0.6637776365004705
379,Mario Hezonja,-0.6677812112211807,-0.5308193746907182
380,Alan Williams,-0.7001724838287341,0.10203193318855659
381,Cristiano Felicio,1.5891080747416542,-0.2676267390352357
382,Boban Marjanovic,0.629088739277629,0.1403641882770233
383,Maurice Ndour,-0.032436413635871436,0.06117187123735718
384,Salah Mejri,-0.7743855612705426,0.2930602082722496
385,Marcelo Huertas,0.11010124781052535,-0.4184544311713015
386,Malcolm Delaney,-1.4459110247936562,0.5829566632840363
387,Briante Weber,-0.31321077781547907,-0.08322775597649375
388,Dragan Bender,-0.6982900227404342,0.25070050364527274
389,Domantas Sabonis,0.4725273238510355,0.6396044376828111
390,Wade Baldwin IV,-1.2618733157456279,-0.19471457128083502
391,Malik Beasley,0.08038678300167511,0.40366366562917544
392,Marquese Chriss,-0.0515691973452112,-0.42722166825231406
393,Deyonta Davis,-0.9762977769767306,-0.10495381145040421
394,Kris Dunn,-1.512638653419875,-0.24982444648103075
395,Henry Ellenson,-0.03767809019253429,-0.37457939230801013
396,Buddy Hield,0.16921678933525786,0.0213250336239692
397,Brandon Ingram,-0.8230502957710515,-0.38780664585625285
398,Damian Jones,-0.4173667839888655,-0.1309296360772206
399,Skal Labissiere,-0.00894393007582551,0.46124480342768703
400,Caris LeVert,0.6367888777243441,-0.3863243843018646
401,Thon Maker,-0.5206839884421856,-0.17134222786049186
402,Dejounte Murray,-0.4712506709786965,-0.666371782467266
403,Jamal Murray,-0.13582178954586457,-0.2614699346755427
404,Jakob Poeltl,-0.8632520092432758,-0.829996748820223
405,Taurean Prince,-1.0279872734549473,-0.7570230953815119
406,Tyler Ulis,-0.09146908172999477,-0.13875370729141667
407,Denzel Valentine,-0.5214213950705809,-0.450567339627755
408,Stephen Zimmerman,-0.7220824777868012,-0.29784684139886475
409,Ron Baker,-0.026448445124692892,-0.75861367657897
410,Jaylen Brown,-0.44403813251919,0.5391967515176084
411,DeAndre Bembry,-0.018786662544106457,0.413221186977635
412,Malcolm Brogdon,0.789127753920027,-0.6636152400523971
413,Cheick Diallo,-0.20799728779534762,-0.4693391701538773
414,Kay Felder,-1.026231040871232,0.3698159619317866
415,AJ Hammons,-0.27927141907659125,-0.468992883532584
416,Jake Layman,-0.1716484213048735,-0.5761656140084943
417,Patrick McCaw,-0.4739708735124293,-0.4698676595637156
418,Georges Niang,-0.8385842304598948,0.3163033218439169
419,Gary Payton II,-0.5344708596556768,-0.41237653816169517
420,Malachi Richardson,-0.5712683929036299,0.2818722771293916
421,Wayne Selden,-0.5490167012961947,-0.1299113231402069
422,Pascal Siakam,-0.30104009380890706,-0.15043370947321216
423,Jarrod Uthoff,-0.6482361798878163,-0.3394270839743176
424,Isaiah Whitehead,-0.5569806139745529,0.3243164962110076
425,Troy Williams,-0.34793172189557436,-0.8102584476169624
426,Timothe Luwawu-Cabarrot,0.51161082298309,-0.10132485286445586
427,Yogi Ferrell,-0.5739687410542443,-0.11666167318245575
428,Sheldon Mac,-0.32856841006367016,-0.17065277193208672
429,Alex Poythress,0.10918459935383587,0.15887789122194035
430,Tim Quarterman,0.14243336211087676,0.08439197264248818
431,Juan Hernangomez,0.05898028567388088,-0.5184958958515514
432,Ivica Zubac,0.2381748908053934,-0.4658696845056619
433,Dorian Finney-Smith,-0.6784625345775376,0.5318183842600367
434,Fred VanVleet,-0.8421680036678302,-0.43196551404530703
435,Georgios Papagiannis,-0.002861059840484349,-0.20714173479849995
436,Paul Zipser,0.09508166890427067,0.652397919159813
437,Shawn Long,0.6576644527353092,-0.09779876311736799
438,Daniel Ochefu,0.19433098060722914,-0.0671721226784207
439,Marshall Plumlee,-0.06661108613497256,-0.06735861355685538
440,Mindaugas Kuzminskas,0.9794519128458712,-1.2882316737200155
441,Nicolas Brussino,-0.47010423392636363,-0.4462369965451849
442,Bryn Forbes,-0.2845690790980061,0.6101394447850669
443,Okaro White,-0.42586569939170377,0.16456237389744718
444,Derrick Jones Jr.,0.39854265955881424,-0.21396543651356814
445,David Nwaba,0.34773432276770583,0.39381506949203976
