,playerName,ShotQualityImpactO,ShotQualityImpactD
57,Thaddeus Young,0.12228026651557299,-0.5201991111893507
58,Nick Young,0.22964565134107562,0.26357660556382745
59,Marco Belinelli,0.4725591010754772,-0.27006358054081414
60,Jason Smith,-0.538856921139535,0.5253775281681694
61,Jared Dudley,0.6924270363559222,0.11946171630479108
62,Wilson Chandler,0.6469413833785048,-0.3685579556094267
63,Aaron Brooks,-0.06022877607914892,-0.062011158990697965
64,Arron Afflalo,-0.6548882885873685,0.46683789058132896
65,Marc Gasol,-0.11865219761332861,-0.07128152537687565
66,Ramon Sessions,-0.2167816383797702,-0.002063570174073454
67,Anthony Tolliver,-0.10254418352654648,-0.035462772635597106
68,Michael Beasley,0.13952341460838627,-0.0053366088407457235
69,Derrick Rose,-0.05022165909076784,-0.126067944006153
70,Russell Westbrook,0.6914306037638489,-0.9589089519300391
71,Kevin Love,1.826682844925719,-0.7693448822751536
72,Danilo Gallinari,0.6578898938598042,-0.00728375665572085
73,Eric Gordon,1.9792778379437406,-0.1203041473630497
74,D.J. Augustin,0.02604799528771745,-0.5506231763404996
75,Brook Lopez,-0.5273527447504736,-0.4549675683717535
76,Jerryd Bayless,0.007750134114521373,0.279744336185172
77,Robin Lopez,-0.9057218773899813,0.16840963548755059
78,Marreese Speights,0.15913452407409728,0.6316397804809003
79,JaVale McGee,0.8325850092730229,-0.2518729704930275
80,Ryan Anderson,1.3544110799117495,-0.16403364322980468
81,Courtney Lee,-0.2770010818164402,0.3688008258118932
82,Kosta Koufos,-0.13793572734430837,-0.10846103550157961
83,Serge Ibaka,0.8239470926610717,0.35896978894753856
84,Nicolas Batum,0.15678725464514318,0.37288187888784496
85,George Hill,0.5209413634732452,-0.4965657506206066
86,Mario Chalmers,0.06648796563237885,-0.4775456478862549
87,DeAndre Jordan,0.6593997829768582,0.46838304281410736
88,Omer Asik,0.010792923619385756,-0.2310375945419316
89,Luc Mbah a Moute,0.9960615923063612,0.14459331818395602
90,Goran Dragic,0.9283825916391448,-0.4094073482485095
91,Bobby Brown,-0.8853103002078933,0.12587732950033717
92,Blake Griffin,0.7069675591981568,-0.32921181989481524
93,James Harden,1.8816614781435121,0.07660987613621108
94,Tyreke Evans,0.6134896832280842,-0.38064239926605337
95,Ricky Rubio,-0.3023218864962309,0.08446510316029672
96,Stephen Curry,3.9330913322397425,-0.0934888777171812
97,DeMar DeRozan,0.021238137131470186,-0.6297709906507547
98,James Johnson,1.830287515767659,-0.14756760446293102
99,Jrue Holiday,0.6625402208337566,0.4378083838558144
100,Jeff Teague,0.1189997636179347,0.13599687283960316
101,Darren Collison,0.8581867493539456,-0.5198249229087063
102,Omri Casspi,0.369674591697573,-0.04834321043926496
103,Taj Gibson,-1.2070624358601354,-0.2071577929418103
104,DeMarre Carroll,-0.17765762319637618,-0.3515612200022963
105,Wayne Ellington,0.9420575155878729,-0.35198320800014493
106,Dante Cunningham,0.6175778516771697,0.5111083815969135
107,Jonas Jerebko,0.3178633608844109,0.2859208863791283
108,Jodie Meeks,-0.5836069304939899,0.003478105575066186
109,Patrick Beverley,0.8831203514044679,0.12614252384105595
110,Danny Green,0.4862617086494724,-0.2935564825212821
111,Patty Mills,0.8830494958750528,-0.2683698594488861
112,Garrett Temple,-1.20462672354397,-0.14059231527943272
113,Wesley Matthews,0.3289211551922884,0.06413062990736253
114,John Wall,0.3080877633559614,-0.14773298692374223
115,Evan Turner,-0.4850542486860578,0.7496174603114186
116,Derrick Favors,0.13998547433410213,0.2678894766483419
117,Wesley Johnson,0.8180380510616365,-0.5903088493589655
118,DeMarcus Cousins,1.0322545269870156,0.09729438397402401
119,Ekpe Udoh,-0.45952452356673507,-0.1869157468288256
120,Greg Monroe,0.14674226102217475,-0.10375659179904813
121,Al-Farouq Aminu,-0.39169155285111246,-0.38891524271281896
122,Paul George,0.456353680330283,-0.7298380337724663
123,Ed Davis,0.4233827197032963,-0.06815814984657827
124,Patrick Patterson,-0.45102901956139607,-0.4709854201089831
125,Luke Babbitt,0.28434715661922777,0.2069464658767158
126,Eric Bledsoe,0.4330089688961912,-0.5189852574549509
127,Avery Bradley,-0.15338438152338754,0.2397870615206336
128,Trevor Booker,0.4271882845224691,-0.8165074486177992
129,Quincy Pondexter,-0.7956270554796518,-0.026034209547388092
130,Hassan Whiteside,0.3459590903166927,0.8752028649693006
131,Nemanja Bjelica,0.3133747082644194,0.10291126278743547
132,Lance Stephenson,-0.3693475564611208,0.12745239045141976
133,Timofey Mozgov,-0.2113543890752024,0.21421135023798815
134,Ish Smith,-0.6869758500171212,-0.34120662332817636
135,Lance Thomas,-1.0974425500301288,0.1787122713493887
136,Kyrie Irving,1.0769911362627085,-0.5119801645072248
137,Enes Kanter,-0.20113583885528302,-0.7370742188031254
138,Tristan Thompson,-0.47517066435144506,-0.6681130131595973
139,Jonas Valanciunas,0.4118974081829675,0.32628044443070986
140,Bismack Biyombo,-1.9441394946951807,-0.030344056177476392
141,Kemba Walker,0.4070492108457969,0.5083114241985484
142,Klay Thompson,1.7882320621215402,-0.23315949264055394
143,Alec Burks,-0.6827984171834487,-0.491138535756355
144,Markieff Morris,0.4521721947058192,-0.25260682721252264
145,Marcus Morris,0.6324771500810634,0.31587564787709366
146,Kawhi Leonard,0.4265916085152743,-0.4233054237202255
147,Nikola Vucevic,0.7051938937767116,-0.3259166126832438
148,Iman Shumpert,-0.05582125107786246,-0.13093336978857403
149,Tobias Harris,-0.4291598264721408,-0.38089064492319485
150,Kenneth Faried,-0.4928288104800025,0.11599946267291833
151,Nikola Mirotic,0.1718488099135219,-0.3510782637931272
152,Reggie Jackson,0.036285575916756255,0.12574181122195746
153,Cory Joseph,-0.7758009669863839,0.7538191623979478
154,Jimmy Butler,-0.20475348483994638,-0.4067024857394485
155,Bojan Bogdanovic,0.3305528377812346,0.06454211916121859
156,Shelvin Mack,0.0172037587679926,0.12210199938209758
157,Chandler Parsons,0.7223716779294458,-0.6317172700871696
158,Jon Leuer,-0.05702832554331476,0.05329351850198623
159,Davis Bertans,1.051269871669918,0.6439280826849697
160,DeAndre Liggins,-0.5082087456743646,-0.4358433404188344
161,DeAndre Liggins,-0.5082087456743646,-0.4358433404188344
162,ETwaun Moore,0.9836460441522501,-0.5709224764222269
163,Isaiah Thomas,0.3150248494580334,-0.49387487886341186
164,Dwight Buycks,-0.4797645833957122,0.3433092824923652
165,Anthony Davis,0.40599458305364394,0.5234831086601276
166,Michael Kidd-Gilchrist,-0.9762561298631932,0.37307403836013325
167,Bradley Beal,0.6782551365925896,0.09640268133888338
168,Dion Waiters,-0.2564536574727697,-0.228725728127993
169,Damian Lillard,-0.17568263010089816,0.4539099479194856
170,Terrence Ross,-0.06390856881542163,0.2445260895734752
171,Andre Drummond,0.6717604287099901,-0.4256890650319721
172,Harrison Barnes,-0.04035559146576108,0.26680467720753914
173,Austin Rivers,1.2627752164426822,-0.9988983364611901
174,Meyers Leonard,0.09764922268059195,-0.35207671312735594
175,Jeremy Lamb,-1.2877654731416779,0.008143656268016676
176,John Henson,0.14609643531444066,0.07395176178801408
177,Maurice Harkless,-0.0950401398085029,-0.8745889037779679
178,Tyler Zeller,-0.6825167550849482,0.8937244634327652
179,Evan Fournier,0.10200630350618696,0.08673630559220183
180,Miles Plumlee,-0.614544362430702,-0.24010005086828756
181,Tomas Satoransky,-0.06932285662978079,0.24539813920956766
182,Jae Crowder,0.46243983017034285,-0.12065051249136406
183,Draymond Green,1.0620732731783848,-0.07148648514582392
184,Quincy Acy,0.43537430574989894,1.5817587429779023
185,Khris Middleton,0.622372664820638,-0.17276092421268882
186,Will Barton,-0.7216633636699556,-0.1880420590278961
187,Mike Scott,0.05096499961805077,0.5716832111275393
188,Darius Miller,1.530979361112794,0.09850428071711181
189,Kyle OQuinn,0.11346983076277019,-0.3112145514995062
190,Mirza Teletovic,-0.07107880903459757,-0.056292236648591384
191,Kent Bazemore,0.10798480124484608,-0.19152251135573145
192,Willie Reed,-0.6046885115167634,0.08960850792335133
193,Justin Holiday,-0.3505315778936919,-0.35064297525482263
194,JaMychal Green,-0.3509826256399069,-0.8239254622632591
195,Aron Baynes,-0.843412357874252,0.8738580771441185
196,Nerlens Noel,0.037311281485521305,0.5900069791351519
197,Alex Len,-0.8673154962711631,-0.5194705383237344
198,Allen Crabbe,0.9321825734532708,0.34523539106483003
199,Andre Roberson,-0.32107741566000975,0.3193218236791002
200,Ben McLemore,0.17239466823742783,0.4009033211261566
201,Brandon Paul,0.6667613015542125,0.5380328271510375
202,CJ McCollum,0.011522575268482368,-0.06860298040903567
203,Cody Zeller,-0.8116986728472096,-0.12987266291070135
204,Dennis Schroder,0.1869127308890665,-0.6693195270656499
205,Dewayne Dedmon,-1.1182421624209657,0.3860491035942243
206,Gorgui Dieng,-0.8393715623573803,-0.33772660106413177
207,Isaiah Canaan,0.5367349117037818,-0.7749905527187312
208,Kelly Olynyk,1.024384579890026,-0.03136038961508847
209,Kentavious Caldwell-Pope,0.10427631693568923,0.3856733631498504
210,Lorenzo Brown,0.2843658302652195,0.5603490014610176
211,Mason Plumlee,-0.7026164781701636,-0.22470117152232108
212,Michael Carter-Williams,-0.9376783125309395,0.14837204626903264
213,Mike Muscala,-1.0079699624807013,-0.12465250277683508
214,Otto Porter Jr.,0.5367065447682716,0.39336180904067986
215,Reggie Bullock,0.023509829095467602,-0.21612278452519326
216,Robert Covington,0.31425089283792423,0.2169652343147574
217,Rudy Gobert,0.33542071947713714,1.1040167524242872
218,Shabazz Muhammad,0.26525434241356266,0.29228759781211583
219,Shane Larkin,-0.867630633505999,-0.1373694185037013
220,Steven Adams,-0.19605181414676007,-0.1265780283605049
221,Tim Hardaway Jr.,-0.2762787901293139,-0.744298221955936
222,Tony Snell,0.16343202723914757,5.1338277820790186e-05
223,Victor Oladipo,-0.00904001339200549,0.4289705558832493
224,Giannis Antetokounmpo,0.4614547354066464,0.44616995261842873
225,Lucas Nogueira,0.07832063562542464,-0.04043374189151961
226,James Ennis III,-0.1723914374806579,-0.07926756533526899
227,Alex Abrines,-0.024702511670724066,0.3812253487552961
228,Matthew Dellavedova,-0.0722278066272358,0.15756775356359418
229,Raul Neto,-0.0703272967272971,0.3946236092391285
230,Joffrey Lauvergne,-0.18595071054789944,-0.07529399868773368
231,Ian Clark,0.3362091674115115,-0.017632897428550977
232,Troy Daniels,1.149295618690034,0.06868811345470327
233,Jonathon Simmons,-0.986429753985307,-0.5383316862488542
234,C.J. Williams,0.5938668074815547,0.3803499466086587
235,Shabazz Napier,-0.4408588772137695,-0.1642616200578905
236,Tyler Ennis,-0.3255793564417257,-0.75683054900458
237,Elfrid Payton,0.0028663485943957326,-0.1673484880301246
238,Jordan Clarkson,-0.09611586553244138,-0.28396952732960756
239,Gary Harris,0.3768147942522154,-0.1752569481117725
240,Spencer Dinwiddie,-0.7122927297915933,1.0142006727463855
241,Nik Stauskas,-0.2874926946795558,0.4103984369964544
242,Rodney Hood,-0.487383480635224,-0.13774464566451924
243,Jerami Grant,-0.5040982835466679,0.3448476769526074
244,Joe Harris,1.2196824574600436,1.4059969756038728
245,Doug McDermott,0.056162182562810706,-0.3105249937907043
246,Sean Kilpatrick,0.012175162632821347,0.2726800444738846
247,Aaron Gordon,-0.07126246447370427,-0.03956915467017414
248,TJ Warren,0.005468271916044807,-0.21219621149361498
249,Marcus Smart,-0.43308560955448794,0.38980644427296546
250,Kyle Anderson,-0.4541901604763921,0.08269153206630911
251,Dwight Powell,-0.22935255487813117,0.4012563696814574
252,Noah Vonleh,-0.9192187498643642,0.06909274271770464
253,Julius Randle,0.024101811660965963,-0.05641899979296291
254,Johnny OBryant III,-1.2039153089859778,0.010875541255844287
255,Andrew Wiggins,-0.7031752620204209,0.09917784804367914
256,Joel Embiid,0.6281226943486349,0.7973955895741859
257,JaKarr Sampson,-0.2593675890254025,-0.07142491273937233
258,Eric Moreland,-1.0896791262455503,0.24506074638619807
259,Josh Huestis,-0.26892509848555934,0.1302237818340833
260,Jamil Wilson,1.3515417969957344,0.5923996830564316
261,Dario Saric,0.41309276560613833,0.09747962234608161
262,Clint Capela,1.3840915975568284,-0.313239492195879
263,Bogdan Bogdanovic,1.114974322951646,-0.07638564537473878
264,Jusuf Nurkic,-0.2924857590808355,0.7067854262527373
265,Nikola Jokic,0.9168590340861348,0.6057008762216705
266,Kristaps Porzingis,-0.01516321180118618,-0.08199862833125117
267,Tyler Johnson,0.6917885168828639,-1.0216475342972937
268,Tim Frazier,-0.23354908556152837,0.1446079429081757
269,Tarik Black,-0.36033581736208903,-0.5681592217012873
270,Langston Galloway,-0.4252369633191376,0.6320795691439062
271,Joe Ingles,1.1396947455582451,0.27577573277943673
272,T.J. McConnell,-0.48015119937399736,0.1533171626415485
273,Jahlil Okafor,-0.12792122458112618,0.5192094476179698
274,Emmanuel Mudiay,-0.9644722142487518,0.36953635887057856
275,Tyus Jones,-0.03688844203652108,0.08874031952316219
276,Justin Anderson,-0.3949663457032111,0.44159404650117856
277,Montrezl Harrell,0.44861161518141607,-0.13984854080372822
278,Andrew Harrison,-1.4364301966624016,-0.08337265963176926
279,Delon Wright,-0.13813755724900448,-0.0649234262867334
280,Sam Dekker,0.5645256391155441,0.5390287143867261
281,DAngelo Russell,0.019935011592627002,-0.48752395731995746
282,Karl-Anthony Towns,1.3972056084228532,-0.4101426736122024
283,Richaun Holmes,-0.052729882735888904,-0.23800263353677567
284,Justise Winslow,-0.05574179194052393,0.19433359698580388
285,Willie Cauley-Stein,0.06427351382965722,-0.10309652983698803
286,Kelly Oubre Jr.,-0.2895944479544737,0.1250325919126238
287,Frank Kaminsky,-1.2229799120101825,-0.2617580101324054
288,Devin Booker,-0.3801224264672466,-0.15586904876625182
289,Myles Turner,0.38432331119084123,0.25421116206581623
290,Trey Lyles,0.6085179606343262,-0.4541151060014856
291,Stanley Johnson,-1.3715037408131636,0.0036921378684479232
292,Jerian Grant,-0.18526755354731667,0.18286339794032733
293,Bobby Portis,-0.5085020417405025,-0.28891586326251795
294,Kevon Looney,0.30822940817199357,-0.15824565619097095
295,Rashad Vaughn,-0.6208785666073273,0.08236720342098564
296,Jordan Mickey,-0.5186399109454163,-0.24735983261033784
297,Dakari Johnson,0.44479858872391803,0.2843474264907718
298,Rondae Hollis-Jefferson,-0.3490421289600358,0.5186180515411021
299,Terry Rozier,-1.592552682235774,0.4505780486708481
300,Norman Powell,0.3420581377075017,0.09871992899045358
301,Jarell Martin,-1.2638008576746464,0.22361015008783205
302,Quinn Cook,0.37662383009978645,-0.3494401358988324
303,Chris McCullough,-0.21380519766728107,-0.1254054222531583
304,Pat Connaughton,-0.012993272108475212,0.047233294717583287
305,Willy Hernangomez,-0.15755997407385022,0.18716098999284372
306,Josh Richardson,-0.39505787543719,0.7388451256642802
307,Joe Young,-0.8763460682643435,0.33992175350488996
308,Treveon Graham,-0.5923325538119484,0.30397677647197385
309,Larry Nance Jr.,0.5818456873184294,-1.1424849297781297
310,Mario Hezonja,-0.5343577083981322,0.04136683230897048
311,Royce ONeale,-0.13092522179033694,0.7339801971915534
312,Cedi Osman,0.03854185258095352,0.22500150829245516
313,Cristiano Felicio,-1.0710303146744808,-0.22918215073884365
314,Boban Marjanovic,0.021173291989008806,0.46544186750391464
315,Salah Mejri,-0.32617308497165537,-0.11815342750042643
316,Malcolm Delaney,-0.7814926103773234,-0.6119323420193699
317,Briante Weber,-0.398410830121369,-0.4757357008362714
318,Ben Simmons,0.01929927673386322,0.8091338762915651
319,Dragan Bender,-0.6085527540163889,-0.495110512727633
320,Domantas Sabonis,-0.020392597160099227,0.17690250630907697
321,Malik Beasley,-0.4873214624409012,0.07014585335165167
322,Marquese Chriss,-0.5178154109067391,0.029555783777139046
323,Deyonta Davis,-0.23573459975517724,-0.43987609423898294
324,Kris Dunn,-0.870343134597408,-0.5108156115193054
325,Henry Ellenson,-0.7783599869955471,0.4960227927332373
326,Buddy Hield,0.5718392427223435,0.03034383100439664
327,Brandon Ingram,-0.8938072609778094,0.17306429443527016
328,Skal Labissiere,-0.5928787562421235,-0.32620648723998213
329,Caris LeVert,0.030967178366650847,0.07311997186174525
330,Thon Maker,-0.35352867792430914,-0.49013615192860205
331,Dejounte Murray,-1.1689824009626366,0.590574119984439
332,Jamal Murray,0.8397106377264028,-0.04801032445573542
333,Jakob Poeltl,0.29149487567578675,-0.06131645452515474
334,Taurean Prince,-0.15308741275509227,-0.18613924028915507
335,Zhou Qi,-0.9384594804611812,-0.036463913878082524
336,Tyler Ulis,-0.5939138796681421,-0.0804717897811415
337,Denzel Valentine,-0.8188592060060635,-0.761950203932928
338,Ron Baker,0.11936776027589176,-0.3218300029211611
339,Jaylen Brown,0.49830844346653674,0.38259278321746476
340,DeAndre Bembry,-0.892107755803476,-0.7275591151923012
341,Malcolm Brogdon,0.4422466572661731,0.24762762224347948
342,Cheick Diallo,0.3040942902713141,0.3189245894376018
343,Kay Felder,-0.8793118251510328,-0.2528440133208686
344,Jake Layman,-0.8424786943311396,0.0738098060843045
345,Patrick McCaw,0.777004722852885,0.08380743424095968
346,Gary Payton II,-0.3295899250630021,-0.1475661335178596
347,Malachi Richardson,-0.828618904982328,-0.001275721629507298
348,Wayne Selden,-0.24050711206209277,-0.08815864262673608
349,Pascal Siakam,-0.8029344897901566,0.21298975500817874
350,Isaiah Whitehead,-0.14136357234951338,-0.09598895131374602
351,Timothe Luwawu-Cabarrot,-0.5438874767103064,1.1393509715979093
352,Yogi Ferrell,0.6969470540629341,0.9045370702348227
353,Alex Poythress,-0.20253352374642847,0.16524075787062828
354,Isaiah Taylor,-1.298625738584238,0.21701172592345563
355,Tyrone Wallace,0.4527583331698481,-0.33350736051540436
356,Juan Hernangomez,-0.17350943252346093,0.21420862925251644
357,Guerschon Yabusele,0.32467500913874553,-0.16852466865893934
358,Dorian Finney-Smith,-0.6915820151325984,0.23011796756231603
359,Fred VanVleet,-0.2210032359381367,0.05199225393832042
360,Paul Zipser,-1.0604387246893319,0.08650379642429185
361,Abdel Nader,-0.20082588505933144,0.005516800966748914
362,Bryn Forbes,-0.09869695834565456,-0.05734158534982524
363,Okaro White,0.2894561890347515,-0.12219554211632043
364,Danuel House,-0.28247401384192605,0.38052502751697
365,Marcus Georges-Hunt,-0.05113137696832701,-0.2010824518982791
366,Derrick Jones Jr.,0.24358396400098667,-0.06891980868990859
367,Alex Caruso,0.05662742954628604,-0.7930595014747195
368,David Nwaba,-0.16986123732818503,-0.8488425338032202
369,Markelle Fultz,-0.7343482523484166,0.26700479125050924
370,Lonzo Ball,-0.1064018480548584,-0.7759664988973166
371,Josh Jackson,-1.6168217980034103,-0.9929674874127441
372,DeAaron Fox,-1.3139972948023542,-0.42670660820923806
373,Jayson Tatum,0.9844014110447794,0.009013911927979693
374,Malik Monk,-0.6965988785051143,-0.07007201623767503
375,Jonathan Isaac,-0.8438951988373073,-0.09169347979846561
376,Dennis Smith Jr.,-0.11379889286032244,0.06072783221940294
377,Frank Ntilikina,-0.7928319221265189,0.06739515277491202
378,Lauri Markkanen,0.15903011523185928,-0.04626136803590281
379,Donovan Mitchell,1.0262037314433046,0.21690183157844434
380,Luke Kennard,0.01755732539373535,0.06841700770026887
381,Zach Collins,-0.11905210963200437,0.6541055632084997
382,John Collins,0.5513160318305954,-0.47685366918516553
383,Justin Jackson,-1.500447603210828,-0.228889213298293
384,OG Anunoby,1.3110457332216021,-0.2948459902069139
385,Jarrett Allen,-0.25230776020420287,-0.14813072094217072
386,TJ Leaf,-0.7420436211028073,0.06631297035027738
387,Bam Adebayo,-0.2822586223764362,-0.7892694396911124
388,Terrance Ferguson,-0.04904365177688399,-0.01196439753813037
389,Jawun Evans,-1.0628229098722832,0.4062730628175363
390,Jordan Bell,1.6609213375691567,0.06598690875807883
391,Kyle Kuzma,0.0367473390279494,0.18122364722391346
392,Semi Ojeleye,-1.3519380013492241,0.09602616566790359
393,Derrick White,-0.42513738907790743,-0.4422373628153672
394,Caleb Swanigan,-0.7713232104952726,0.14023121204178474
395,Josh Hart,0.3549018245471942,-0.6680658729810959
396,Dwayne Bacon,-1.0196793083736915,-0.782843436081302
397,Wes Iwundu,-0.6663507951045274,-0.7213805060126113
398,Frank Mason,-0.0561286047476085,0.5523874385639342
399,Sindarius Thornwell,-0.2811354350334878,0.9679990721366515
400,Dillon Brooks,0.1261865991758598,0.02907780409836118
401,Tyler Dorsey,-0.5338418201463618,0.04445095181822673
402,Damyean Dotson,-0.44002390059399266,-0.2512016731568699
403,Kobi Simmons,-0.7590930131601098,-0.06554128092459359
404,Sterling Brown,-0.4856962291528654,0.5320720334438179
405,Mike James,-1.1236754957050095,0.13313640420714584
406,Milos Teodosic,1.3608326334823553,0.010672786014991971
407,Tyler Cavanaugh,0.13671747095535008,-0.20803108720497554
408,Daniel Theis,-0.9759491870960736,-0.27716505389616036
409,Maxi Kleber,-1.013897499930727,-0.10731787832508642
410,Antonio Blakeney,-0.8040055234075292,-0.38989120255910203
411,Torrey Craig,-0.33963363781995676,-0.051231997019197596
412,Derrick Walton Jr.,0.0028423259966219153,0.24433644427209855
