,playerId,playerName,LA-RAPM,LA-RAPM_Rank,LA-RAPM__Def,LA-RAPM__Def_Rank,LA-RAPM__Off,LA-RAPM__Off_Rank,LA-RAPM__intercept,RA-EFG,RA-EFG_Rank,RA-EFG__Def,RA-EFG__Def_Rank,RA-EFG__Off,RA-EFG__Off_Rank,RA-EFG__intercept,RA-FTR,RA-FTR_Rank,RA-FTR__Def,RA-FTR__Def_Rank,RA-FTR__Off,RA-FTR__Off_Rank,RA-FTR__intercept,RA-ORBD,RA-ORBD_Rank,RA-ORBD__Def,RA-ORBD__Def_Rank,RA-ORBD__Off,RA-ORBD__Off_Rank,RA-ORBD__intercept,RA-TOV,RA-TOV_Rank,RA-TOV__Def,RA-TOV__Def_Rank,RA-TOV__Off,RA-TOV__Off_Rank,RA-TOV__intercept,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,RAPM__intercept,season
65,1626242,Luis Montero,-1.37,367.0,-0.17,270.0,-1.2,389.0,106.16,-1.12,384.0,-0.29,307.0,-0.82,391.0,51.81,-0.25,253.0,-0.31,281.0,0.07,205.0,33.01,-0.34,309.0,-0.4,365.0,0.06,207.0,20.46,-0.08,270.0,0.08,196.0,-0.16,307.0,-14.63,-0.46,344.0,-0.12,291.0,-0.34,344.0,107.3,2015-16
66,1626245,Cristiano Felicio,2.82,41.0,2.01,34.0,0.8,118.0,106.16,1.95,35.0,0.88,73.0,1.07,61.0,51.81,-0.97,321.0,-1.49,404.0,0.52,166.0,33.01,2.28,12.0,0.8,48.0,1.48,24.0,20.46,-0.18,303.0,0.17,163.0,-0.35,375.0,-14.63,0.58,113.0,0.22,154.0,0.36,108.0,107.3,2015-16
67,1626246,Boban Marjanovic,2.1,63.0,-0.83,361.0,2.93,18.0,106.16,-1.31,402.0,-1.21,427.0,-0.1,254.0,51.81,2.17,65.0,-1.04,381.0,3.21,23.0,33.01,1.8,26.0,0.44,102.0,1.36,31.0,20.46,-0.16,295.0,-0.23,331.0,0.07,202.0,-14.63,0.13,184.0,-0.41,364.0,0.54,76.0,107.3,2015-16
68,1626251,Duje Dukan,-0.35,264.0,-0.47,317.0,0.12,197.0,106.16,-0.45,305.0,-0.07,253.0,-0.38,318.0,51.81,0.33,191.0,0.32,172.0,0.01,216.0,33.01,-0.14,265.0,-0.05,260.0,-0.09,248.0,20.46,0.27,156.0,-0.06,259.0,0.33,113.0,-14.63,-0.12,249.0,0.01,236.0,-0.13,263.0,107.3,2015-16
69,1626253,Axel Toupane,0.0,225.0,-0.71,351.0,0.71,133.0,106.16,0.24,193.0,-0.73,385.0,0.97,68.0,51.81,-1.19,341.0,0.23,187.0,-1.43,386.0,33.01,-0.08,246.0,0.0,239.0,-0.08,246.0,20.46,-0.22,317.0,-0.28,347.0,0.06,206.0,-14.63,-0.09,244.0,-0.44,374.0,0.35,110.0,107.3,2015-16
70,1626257,Salah Mejri,1.2,116.0,1.2,76.0,0.0,220.0,106.16,1.59,49.0,0.84,84.0,0.74,94.0,51.81,0.34,189.0,0.9,113.0,-0.56,307.0,33.01,-0.13,257.0,-0.0,243.0,-0.13,260.0,20.46,0.06,224.0,-0.21,326.0,0.27,140.0,-14.63,0.78,85.0,0.31,133.0,0.47,85.0,107.3,2015-16
71,1626273,Marcelo Huertas,-0.91,322.0,-0.01,236.0,-0.9,347.0,106.16,0.63,149.0,0.37,156.0,0.25,172.0,51.81,-2.13,412.0,-0.42,298.0,-1.71,407.0,33.01,0.88,91.0,0.73,60.0,0.15,175.0,20.46,-0.27,327.0,-0.23,330.0,-0.05,260.0,-14.63,0.74,89.0,0.59,67.0,0.15,163.0,107.3,2015-16
72,1627362,Briante Weber,-1.76,397.0,-1.56,425.0,-0.21,252.0,106.16,-1.58,420.0,-0.93,413.0,-0.65,361.0,51.81,-1.59,374.0,-0.38,292.0,-1.21,369.0,33.01,1.44,44.0,0.14,193.0,1.3,33.0,20.46,-0.5,371.0,-0.46,396.0,-0.03,249.0,-14.63,-0.75,390.0,-0.47,380.0,-0.29,327.0,107.3,2015-16
73,1713,Vince Carter,1.41,104.0,-0.16,267.0,1.57,62.0,106.16,-1.2,391.0,-0.45,332.0,-0.75,376.0,51.81,-0.41,270.0,-3.32,466.0,2.91,28.0,33.01,-0.54,346.0,-0.16,301.0,-0.38,337.0,20.46,1.55,10.0,0.86,34.0,0.69,36.0,-14.63,-0.27,286.0,-0.28,344.0,0.01,209.0,107.3,2015-16
74,1717,Dirk Nowitzki,3.11,31.0,1.37,67.0,1.73,55.0,106.16,2.74,13.0,0.97,59.0,1.77,18.0,51.81,-0.3,260.0,0.71,133.0,-1.01,346.0,33.01,-0.26,294.0,-0.07,266.0,-0.19,284.0,20.46,0.62,84.0,-0.22,327.0,0.84,20.0,-14.63,1.89,21.0,0.46,100.0,1.43,16.0,107.3,2015-16
75,1718,Paul Pierce,-1.16,349.0,-0.24,285.0,-0.92,351.0,106.16,-0.41,299.0,0.5,130.0,-0.91,406.0,51.81,-0.48,281.0,1.31,83.0,-1.79,413.0,33.01,-2.57,472.0,-0.69,411.0,-1.87,469.0,20.46,0.12,205.0,-0.57,414.0,0.69,35.0,-14.63,-0.39,324.0,-0.02,245.0,-0.37,354.0,107.3,2015-16
76,1737,Nazr Mohammed,-0.46,278.0,0.22,195.0,-0.69,323.0,106.16,-0.01,230.0,0.17,203.0,-0.18,269.0,51.81,-0.5,284.0,-0.55,315.0,0.04,211.0,33.01,0.07,212.0,0.28,156.0,-0.21,286.0,20.46,-0.29,335.0,-0.11,281.0,-0.18,314.0,-14.63,-0.06,235.0,0.09,200.0,-0.14,270.0,107.3,2015-16
77,1882,Elton Brand,-0.75,310.0,0.76,113.0,-1.52,418.0,106.16,-0.41,298.0,1.1,42.0,-1.51,453.0,51.81,0.72,156.0,1.05,101.0,-0.34,273.0,33.01,-1.0,405.0,-0.26,328.0,-0.74,400.0,20.46,0.76,59.0,0.38,98.0,0.38,98.0,-14.63,-0.18,267.0,0.42,107.0,-0.61,407.0,107.3,2015-16
78,1889,Andre Miller,-0.15,239.0,-1.97,449.0,1.81,52.0,106.16,1.37,66.0,-0.32,312.0,1.69,19.0,51.81,-0.08,227.0,0.82,119.0,-0.9,337.0,33.01,0.01,226.0,-0.29,339.0,0.3,144.0,20.46,-0.13,287.0,-0.34,367.0,0.21,156.0,-14.63,0.32,147.0,-0.4,363.0,0.72,54.0,107.3,2015-16
79,1891,Jason Terry,-0.89,319.0,-2.22,454.0,1.33,75.0,106.16,0.43,174.0,-0.89,408.0,1.32,43.0,51.81,-0.78,304.0,-2.51,453.0,1.72,71.0,33.01,-0.17,276.0,-0.33,347.0,0.16,172.0,20.46,0.16,197.0,0.23,141.0,-0.08,267.0,-14.63,-0.37,317.0,-0.75,429.0,0.38,103.0,107.3,2015-16
80,1897,Metta World Peace,-0.53,286.0,0.59,130.0,-1.12,376.0,106.16,-0.36,293.0,1.4,27.0,-1.77,466.0,51.81,-2.64,438.0,-2.12,436.0,-0.52,303.0,33.01,-0.14,263.0,-0.17,303.0,0.03,212.0,20.46,0.26,160.0,-0.24,335.0,0.49,72.0,-14.63,-0.12,251.0,0.42,108.0,-0.54,395.0,107.3,2015-16
81,1938,Manu Ginobili,3.26,26.0,1.08,87.0,2.18,36.0,106.16,3.04,7.0,0.88,72.0,2.16,10.0,51.81,0.63,163.0,-0.16,249.0,0.79,142.0,33.01,0.01,227.0,0.33,136.0,-0.32,317.0,20.46,0.56,103.0,1.17,9.0,-0.61,434.0,-14.63,2.17,14.0,1.34,8.0,0.83,41.0,107.3,2015-16
82,200746,LaMarcus Aldridge,1.31,111.0,0.58,131.0,0.72,130.0,106.16,0.35,184.0,0.36,159.0,-0.01,230.0,51.81,2.11,69.0,1.97,51.0,0.14,200.0,33.01,0.97,83.0,0.13,197.0,0.84,67.0,20.46,-0.17,301.0,-0.47,397.0,0.3,127.0,-14.63,1.78,24.0,1.01,24.0,0.77,47.0,107.3,2015-16
83,200751,Randy Foye,1.04,128.0,0.15,211.0,0.89,112.0,106.16,1.7,44.0,1.12,40.0,0.59,117.0,51.81,-5.02,474.0,-2.11,434.0,-2.91,454.0,33.01,-0.06,240.0,-0.68,409.0,0.62,97.0,20.46,-0.47,365.0,0.13,176.0,-0.6,431.0,-14.63,0.39,132.0,0.46,101.0,-0.07,238.0,107.3,2015-16
84,200752,Rudy Gay,0.63,161.0,-0.33,299.0,0.96,109.0,106.16,0.68,143.0,-0.07,254.0,0.75,90.0,51.81,2.4,55.0,2.35,34.0,0.05,207.0,33.01,0.49,141.0,0.37,122.0,0.12,186.0,20.46,-0.15,293.0,0.04,208.0,-0.2,322.0,-14.63,-0.07,240.0,-0.08,278.0,0.02,207.0,107.3,2015-16
85,200755,JJ Redick,2.94,36.0,1.1,85.0,1.84,49.0,106.16,2.62,15.0,2.05,6.0,0.57,118.0,51.81,2.52,49.0,-0.75,340.0,3.27,21.0,33.01,-0.75,386.0,-0.11,283.0,-0.64,387.0,20.46,0.4,130.0,-0.06,258.0,0.46,75.0,-14.63,2.29,12.0,1.26,12.0,1.03,32.0,107.3,2015-16
86,200757,Thabo Sefolosha,0.17,202.0,1.82,41.0,-1.66,431.0,106.16,-0.28,276.0,0.2,198.0,-0.48,334.0,51.81,2.88,39.0,1.14,95.0,1.74,69.0,33.01,0.5,138.0,0.84,42.0,-0.33,323.0,20.46,-0.64,394.0,0.38,97.0,-1.02,464.0,-14.63,0.3,152.0,1.1,18.0,-0.8,444.0,107.3,2015-16
87,200765,Rajon Rondo,-2.72,441.0,-1.8,437.0,-0.92,350.0,106.16,-0.83,356.0,-1.42,450.0,0.59,116.0,51.81,0.76,153.0,-0.78,347.0,1.54,85.0,33.01,0.08,208.0,-0.63,401.0,0.71,87.0,20.46,-0.34,344.0,0.47,87.0,-0.81,455.0,-14.63,-0.87,407.0,-0.69,418.0,-0.18,285.0,107.3,2015-16
88,200768,Kyle Lowry,5.89,4.0,2.34,19.0,3.55,12.0,106.16,1.76,40.0,0.9,68.0,0.86,78.0,51.81,4.89,9.0,1.17,94.0,3.72,14.0,33.01,1.11,66.0,-0.38,358.0,1.49,22.0,20.46,1.39,16.0,0.93,23.0,0.47,74.0,-14.63,2.26,13.0,0.6,64.0,1.65,12.0,107.3,2015-16
89,200770,Jordan Farmar,-1.33,364.0,-0.47,318.0,-0.86,340.0,106.16,-0.92,363.0,-0.79,399.0,-0.13,260.0,51.81,-0.43,274.0,0.48,157.0,-0.91,339.0,33.01,0.25,175.0,-0.54,388.0,0.79,79.0,20.46,0.12,206.0,0.66,57.0,-0.54,420.0,-14.63,-0.56,357.0,-0.35,348.0,-0.21,303.0,107.3,2015-16
90,200779,Steve Novak,0.87,143.0,0.3,172.0,0.57,151.0,106.16,1.1,92.0,0.72,99.0,0.39,144.0,51.81,-1.03,326.0,-0.69,331.0,-0.34,274.0,33.01,-0.21,286.0,-0.09,274.0,-0.12,259.0,20.46,0.11,208.0,0.16,166.0,-0.05,261.0,-14.63,0.12,185.0,0.07,206.0,0.05,194.0,107.3,2015-16
91,200782,PJ Tucker,-0.41,271.0,0.16,209.0,-0.58,308.0,106.16,-0.3,282.0,-0.13,276.0,-0.17,266.0,51.81,-1.69,380.0,-3.53,469.0,1.84,65.0,33.01,1.5,39.0,-0.25,326.0,1.75,13.0,20.46,-0.3,336.0,0.8,38.0,-1.1,467.0,-14.63,-0.96,415.0,-0.2,320.0,-0.76,439.0,107.3,2015-16
92,200794,Paul Millsap,1.04,129.0,-0.07,251.0,1.11,87.0,106.16,1.36,69.0,0.61,113.0,0.75,92.0,51.81,1.76,89.0,0.2,191.0,1.56,80.0,33.01,-0.42,324.0,-1.0,444.0,0.58,99.0,20.46,0.18,186.0,0.34,110.0,-0.16,304.0,-14.63,1.09,50.0,0.68,54.0,0.42,93.0,107.3,2015-16
93,200811,Lou Amundson,-0.98,333.0,-0.75,357.0,-0.23,258.0,106.16,-1.29,401.0,-0.02,238.0,-1.27,441.0,51.81,-1.63,376.0,-1.68,416.0,0.05,208.0,33.01,1.24,56.0,0.35,128.0,0.9,60.0,20.46,-0.14,288.0,0.03,214.0,-0.17,310.0,-14.63,-0.33,306.0,-0.01,239.0,-0.32,336.0,107.3,2015-16
94,200826,J.J. Barea,0.7,158.0,-1.08,379.0,1.77,53.0,106.16,-1.78,433.0,-2.07,469.0,0.29,160.0,51.81,-3.68,468.0,-0.82,354.0,-2.86,453.0,33.01,-0.84,393.0,-0.63,400.0,-0.21,291.0,20.46,0.73,70.0,0.13,174.0,0.59,47.0,-14.63,-0.64,373.0,-1.05,454.0,0.41,94.0,107.3,2015-16
95,201142,Kevin Durant,3.2,27.0,-0.63,336.0,3.83,8.0,106.16,4.52,2.0,1.71,12.0,2.82,4.0,51.81,1.98,78.0,-0.02,222.0,2.0,60.0,33.01,0.55,129.0,-0.2,308.0,0.75,82.0,20.46,-1.44,466.0,-1.09,465.0,-0.35,377.0,-14.63,2.88,7.0,0.53,80.0,2.36,5.0,107.3,2015-16
96,201143,Al Horford,1.53,96.0,1.31,70.0,0.22,185.0,106.16,1.37,68.0,0.99,57.0,0.37,148.0,51.81,-1.99,401.0,1.58,69.0,-3.58,468.0,33.01,-2.12,461.0,-0.17,304.0,-1.95,472.0,20.46,0.98,45.0,0.39,95.0,0.59,49.0,-14.63,1.07,53.0,1.08,19.0,-0.01,220.0,107.3,2015-16
97,201144,Mike Conley,2.39,53.0,0.43,147.0,1.96,44.0,106.16,0.69,142.0,0.39,149.0,0.3,159.0,51.81,4.35,14.0,2.22,39.0,2.13,53.0,33.01,-1.17,417.0,-0.35,351.0,-0.83,409.0,20.46,1.36,18.0,0.29,127.0,1.07,10.0,-14.63,0.66,102.0,0.27,140.0,0.39,102.0,107.3,2015-16
98,201145,Jeff Green,-1.4,369.0,-0.37,304.0,-1.03,369.0,106.16,0.57,157.0,-0.02,240.0,0.59,115.0,51.81,-2.09,406.0,-0.4,295.0,-1.69,406.0,33.01,-1.31,428.0,0.1,202.0,-1.41,457.0,20.46,0.22,174.0,0.01,216.0,0.2,158.0,-14.63,0.23,163.0,0.07,210.0,0.16,159.0,107.3,2015-16
99,201147,Corey Brewer,0.08,209.0,0.07,225.0,0.01,219.0,106.16,1.18,83.0,1.01,52.0,0.17,191.0,51.81,0.4,188.0,-2.15,437.0,2.55,36.0,33.01,-1.83,452.0,-1.17,462.0,-0.66,391.0,20.46,0.37,134.0,0.76,45.0,-0.39,391.0,-14.63,-0.43,337.0,0.2,162.0,-0.63,415.0,107.3,2015-16
100,201148,Brandan Wright,-1.51,377.0,-0.86,365.0,-0.65,319.0,106.16,-0.69,335.0,-0.49,344.0,-0.2,273.0,51.81,-0.07,226.0,-0.42,299.0,0.36,180.0,33.01,-0.99,404.0,-0.56,391.0,-0.43,348.0,20.46,-0.97,433.0,-0.54,409.0,-0.43,401.0,-14.63,-0.63,372.0,-0.43,372.0,-0.2,297.0,107.3,2015-16
101,201149,Joakim Noah,0.47,179.0,1.25,73.0,-0.78,332.0,106.16,-0.34,290.0,0.49,134.0,-0.83,395.0,51.81,-0.02,218.0,0.22,188.0,-0.25,259.0,33.01,2.39,9.0,1.16,20.0,1.24,35.0,20.46,-1.3,459.0,-0.7,432.0,-0.6,432.0,-14.63,-0.12,248.0,0.35,125.0,-0.47,383.0,107.3,2015-16
102,201150,Spencer Hawes,-0.68,302.0,0.86,105.0,-1.54,420.0,106.16,0.24,194.0,0.44,138.0,-0.2,274.0,51.81,-2.13,410.0,-0.37,289.0,-1.76,412.0,33.01,-0.41,321.0,0.76,55.0,-1.17,444.0,20.46,-0.62,390.0,-0.05,250.0,-0.57,427.0,-14.63,0.06,204.0,0.65,57.0,-0.6,405.0,107.3,2015-16
103,201152,Thaddeus Young,-1.66,389.0,-2.19,453.0,0.53,155.0,106.16,-0.19,262.0,-1.63,461.0,1.44,31.0,51.81,2.1,70.0,2.55,28.0,-0.45,294.0,33.01,1.05,72.0,0.69,66.0,0.35,133.0,20.46,-0.63,392.0,-0.27,345.0,-0.36,380.0,-14.63,-0.49,347.0,-0.58,400.0,0.1,180.0,107.3,2015-16
104,201155,Rodney Stuckey,-1.53,379.0,-0.02,238.0,-1.51,417.0,106.16,0.87,114.0,0.43,139.0,0.44,133.0,51.81,2.09,72.0,1.23,92.0,0.86,137.0,33.01,-1.33,429.0,0.3,145.0,-1.64,465.0,20.46,-0.17,300.0,0.11,189.0,-0.27,353.0,-14.63,0.06,202.0,0.4,111.0,-0.34,343.0,107.3,2015-16
105,201156,Nick Young,-1.46,373.0,-1.15,386.0,-0.31,267.0,106.16,-1.96,444.0,-0.91,412.0,-1.05,425.0,51.81,3.27,29.0,0.96,109.0,2.31,43.0,33.01,-0.36,314.0,0.17,187.0,-0.53,365.0,20.46,-0.47,367.0,-0.33,363.0,-0.14,294.0,-14.63,-1.24,435.0,-0.5,387.0,-0.74,435.0,107.3,2015-16
106,201158,Marco Belinelli,-3.65,467.0,-0.98,373.0,-2.67,465.0,106.16,-1.32,404.0,-0.46,336.0,-0.86,401.0,51.81,-0.09,230.0,1.01,105.0,-1.09,356.0,33.01,-2.9,475.0,-1.31,466.0,-1.6,464.0,20.46,0.75,62.0,0.98,18.0,-0.23,336.0,-14.63,-1.4,442.0,-0.37,352.0,-1.03,457.0,107.3,2015-16
107,201160,Jason Smith,-0.31,258.0,0.33,168.0,-0.64,317.0,106.16,-1.28,400.0,-1.33,439.0,0.05,217.0,51.81,-1.73,384.0,-0.84,357.0,-0.89,336.0,33.01,-0.61,362.0,0.85,40.0,-1.46,459.0,20.46,1.0,41.0,0.49,83.0,0.51,69.0,-14.63,-0.3,299.0,-0.09,281.0,-0.21,304.0,107.3,2015-16
108,201162,Jared Dudley,2.74,44.0,1.19,79.0,1.56,64.0,106.16,0.86,118.0,-0.11,266.0,0.97,69.0,51.81,-1.44,360.0,0.62,141.0,-2.06,425.0,33.01,-0.69,377.0,-0.02,250.0,-0.67,393.0,20.46,1.2,24.0,0.79,42.0,0.41,91.0,-14.63,0.4,130.0,0.27,139.0,0.13,169.0,107.3,2015-16
109,201166,Aaron Brooks,-0.71,304.0,-1.11,381.0,0.41,167.0,106.16,0.7,140.0,-0.1,259.0,0.79,84.0,51.81,-2.23,419.0,-1.18,385.0,-1.05,350.0,33.01,-0.27,297.0,-0.01,247.0,-0.27,307.0,20.46,-0.21,312.0,-0.44,390.0,0.23,150.0,-14.63,0.3,151.0,-0.02,244.0,0.31,116.0,107.3,2015-16
110,201167,Arron Afflalo,-2.75,443.0,-2.91,470.0,0.15,191.0,106.16,0.73,136.0,0.85,83.0,-0.12,259.0,51.81,1.18,121.0,2.03,47.0,-0.85,333.0,33.01,-1.16,415.0,-0.11,279.0,-1.05,434.0,20.46,-1.36,463.0,-2.01,476.0,0.66,41.0,-14.63,-0.32,303.0,-0.4,362.0,0.08,186.0,107.3,2015-16
111,201168,Tiago Splitter,1.77,77.0,1.07,90.0,0.7,135.0,106.16,0.88,112.0,0.28,176.0,0.6,113.0,51.81,-0.78,302.0,-0.84,356.0,0.06,206.0,33.01,0.35,160.0,0.37,123.0,-0.02,223.0,20.46,0.58,98.0,0.62,59.0,-0.04,254.0,-14.63,0.81,82.0,0.76,49.0,0.05,195.0,107.3,2015-16
112,201171,Carl Landry,-0.75,309.0,-1.43,417.0,0.68,138.0,106.16,-0.71,337.0,-1.1,424.0,0.39,143.0,51.81,0.06,212.0,-0.48,305.0,0.55,164.0,33.01,0.4,152.0,0.61,81.0,-0.21,289.0,20.46,-0.72,407.0,-0.88,451.0,0.16,174.0,-14.63,-0.45,342.0,-0.74,427.0,0.29,121.0,107.3,2015-16
113,201177,Josh McRoberts,0.37,185.0,-0.73,353.0,1.1,89.0,106.16,-0.41,301.0,-0.37,321.0,-0.04,237.0,51.81,-1.74,385.0,-2.84,457.0,1.1,108.0,33.01,-0.31,302.0,0.45,100.0,-0.76,403.0,20.46,0.18,187.0,-0.52,403.0,0.69,33.0,-14.63,-0.01,221.0,-0.24,334.0,0.23,143.0,107.3,2015-16
114,201188,Marc Gasol,0.85,145.0,2.06,32.0,-1.21,390.0,106.16,0.53,159.0,0.8,90.0,-0.27,291.0,51.81,2.18,64.0,1.1,97.0,1.08,114.0,33.01,0.02,222.0,0.0,238.0,0.02,215.0,20.46,0.66,75.0,0.74,46.0,-0.08,269.0,-14.63,0.39,131.0,0.58,69.0,-0.19,293.0,107.3,2015-16
115,201196,Ramon Sessions,-1.78,398.0,-2.45,462.0,0.68,139.0,106.16,0.1,214.0,0.11,214.0,-0.0,226.0,51.81,2.26,61.0,-2.25,441.0,4.51,7.0,33.01,-2.08,459.0,-0.36,353.0,-1.72,467.0,20.46,0.73,69.0,0.45,90.0,0.28,136.0,-14.63,-0.38,320.0,-0.04,256.0,-0.33,341.0,107.3,2015-16
116,201202,Joel Anthony,0.23,194.0,-0.36,303.0,0.58,149.0,106.16,-1.01,368.0,0.02,231.0,-1.03,424.0,51.81,1.14,124.0,-0.36,286.0,1.5,88.0,33.01,0.14,192.0,-0.24,320.0,0.38,130.0,20.46,-0.41,358.0,-0.38,379.0,-0.03,248.0,-14.63,-0.2,272.0,-0.06,264.0,-0.14,271.0,107.3,2015-16
117,201228,C.J. Watson,-0.56,289.0,-1.55,424.0,0.99,105.0,106.16,1.32,73.0,-0.53,354.0,1.86,16.0,51.81,-1.77,386.0,-2.86,458.0,1.09,113.0,33.01,-0.54,350.0,0.03,225.0,-0.58,374.0,20.46,-0.45,361.0,-0.21,324.0,-0.25,343.0,-14.63,-0.19,270.0,-0.48,384.0,0.29,120.0,107.3,2015-16
118,201229,Anthony Tolliver,1.39,108.0,0.72,119.0,0.67,140.0,106.16,-0.2,264.0,0.01,232.0,-0.21,276.0,51.81,-1.49,365.0,0.78,128.0,-2.27,435.0,33.01,1.04,75.0,0.86,38.0,0.18,167.0,20.46,0.31,144.0,-0.47,398.0,0.78,23.0,-14.63,0.0,217.0,0.24,146.0,-0.24,314.0,107.3,2015-16
119,201563,Michael Beasley,-3.18,458.0,-1.93,444.0,-1.25,395.0,106.16,-1.89,439.0,-0.78,397.0,-1.11,429.0,51.81,-1.99,400.0,-0.96,370.0,-1.03,349.0,33.01,-0.23,290.0,-0.39,363.0,0.16,171.0,20.46,-1.09,442.0,-0.86,450.0,-0.22,331.0,-14.63,-1.02,422.0,-0.55,397.0,-0.47,384.0,107.3,2015-16
120,201564,O.J. Mayo,0.02,221.0,0.74,118.0,-0.72,328.0,106.16,0.63,150.0,1.19,34.0,-0.57,344.0,51.81,-4.73,472.0,-1.59,413.0,-3.14,460.0,33.01,-0.36,315.0,-0.12,288.0,-0.24,303.0,20.46,0.25,162.0,0.38,101.0,-0.13,291.0,-14.63,0.01,211.0,0.57,71.0,-0.55,399.0,107.3,2015-16
121,201565,Derrick Rose,-3.03,453.0,-1.9,441.0,-1.12,378.0,106.16,-2.62,465.0,-0.6,372.0,-2.02,469.0,51.81,0.2,203.0,1.56,71.0,-1.36,381.0,33.01,-0.89,397.0,-1.04,450.0,0.16,174.0,20.46,0.41,125.0,-0.54,410.0,0.96,15.0,-14.63,-1.05,427.0,-0.51,391.0,-0.54,394.0,107.3,2015-16
122,201566,Russell Westbrook,5.89,5.0,0.75,117.0,5.14,2.0,106.16,2.88,12.0,1.06,49.0,1.82,17.0,51.81,-0.06,225.0,-0.97,373.0,0.91,132.0,33.01,1.84,24.0,-0.46,372.0,2.3,7.0,20.46,0.26,159.0,-0.05,248.0,0.31,122.0,-14.63,2.82,8.0,0.49,92.0,2.34,6.0,107.3,2015-16
123,201567,Kevin Love,2.02,66.0,0.47,144.0,1.55,67.0,106.16,1.44,64.0,0.66,107.0,0.78,86.0,51.81,5.51,6.0,3.99,11.0,1.52,87.0,33.01,1.33,49.0,0.62,80.0,0.71,88.0,20.46,-0.4,356.0,-0.06,260.0,-0.34,372.0,-14.63,1.76,25.0,0.52,82.0,1.24,21.0,107.3,2015-16
124,201568,Danilo Gallinari,0.99,133.0,0.35,164.0,0.64,144.0,106.16,-0.78,349.0,-0.12,269.0,-0.66,363.0,51.81,7.42,3.0,1.89,57.0,5.53,2.0,33.01,1.19,60.0,1.22,16.0,-0.03,224.0,20.46,0.41,128.0,0.0,220.0,0.4,92.0,-14.63,0.14,180.0,-0.08,277.0,0.23,145.0,107.3,2015-16
125,201569,Eric Gordon,-0.6,294.0,0.2,201.0,-0.8,335.0,106.16,2.11,31.0,1.51,19.0,0.6,114.0,51.81,-0.17,238.0,-0.07,236.0,-0.11,238.0,33.01,-1.28,424.0,0.28,152.0,-1.56,463.0,20.46,-0.5,372.0,-0.13,286.0,-0.37,384.0,-14.63,0.17,173.0,0.36,122.0,-0.19,292.0,107.3,2015-16
126,201571,D.J. Augustin,0.06,210.0,-0.28,293.0,0.34,177.0,106.16,0.15,207.0,0.11,212.0,0.05,216.0,51.81,-0.25,254.0,-1.73,419.0,1.47,91.0,33.01,-0.55,351.0,0.01,236.0,-0.57,371.0,20.46,-0.31,338.0,-0.12,285.0,-0.19,317.0,-14.63,-0.53,353.0,-0.45,376.0,-0.08,239.0,107.3,2015-16
127,201572,Brook Lopez,3.65,17.0,4.34,3.0,-0.69,324.0,106.16,1.54,56.0,2.05,7.0,-0.51,338.0,51.81,3.93,19.0,2.84,22.0,1.09,111.0,33.01,-0.17,277.0,0.62,79.0,-0.79,405.0,20.46,-0.28,328.0,0.34,111.0,-0.61,436.0,-14.63,0.39,133.0,0.79,43.0,-0.41,368.0,107.3,2015-16
128,201573,Jerryd Bayless,-2.8,444.0,-1.33,406.0,-1.47,415.0,106.16,-0.38,295.0,-0.12,271.0,-0.25,290.0,51.81,-0.89,313.0,-2.44,452.0,1.56,82.0,33.01,-1.2,419.0,-0.29,338.0,-0.91,418.0,20.46,-0.96,431.0,-0.3,356.0,-0.66,443.0,-14.63,-1.39,441.0,-1.02,451.0,-0.37,356.0,107.3,2015-16
129,201574,Jason Thompson,-0.86,318.0,-0.65,339.0,-0.21,253.0,106.16,-0.99,367.0,-0.36,319.0,-0.63,358.0,51.81,1.68,91.0,0.44,164.0,1.24,100.0,33.01,0.42,147.0,0.28,153.0,0.13,183.0,20.46,0.62,85.0,0.06,206.0,0.56,58.0,-14.63,-0.28,291.0,-0.23,329.0,-0.05,230.0,107.3,2015-16
130,201575,Brandon Rush,-2.1,415.0,-3.16,475.0,1.06,97.0,106.16,-0.94,365.0,-1.32,438.0,0.38,147.0,51.81,-2.22,418.0,-1.43,401.0,-0.79,325.0,33.01,-2.09,460.0,-1.04,451.0,-1.05,433.0,20.46,-0.68,402.0,-1.04,463.0,0.35,106.0,-14.63,-1.36,438.0,-1.58,472.0,0.21,146.0,107.3,2015-16
131,201577,Robin Lopez,-0.48,279.0,0.51,137.0,-0.99,363.0,106.16,-0.66,331.0,0.27,182.0,-0.92,411.0,51.81,3.3,28.0,4.94,2.0,-1.63,401.0,33.01,2.61,7.0,0.49,98.0,2.12,9.0,20.46,-1.19,453.0,-0.71,437.0,-0.48,408.0,-14.63,-0.13,255.0,0.2,161.0,-0.33,339.0,107.3,2015-16
132,201578,Marreese Speights,-2.26,419.0,-0.67,343.0,-1.6,425.0,106.16,-0.56,319.0,0.3,173.0,-0.85,399.0,51.81,-0.4,269.0,-0.04,231.0,-0.36,276.0,33.01,-0.83,390.0,-0.8,420.0,-0.03,229.0,20.46,-0.33,342.0,-0.27,344.0,-0.06,264.0,-14.63,-0.59,362.0,-0.4,361.0,-0.19,294.0,107.3,2015-16
