,playerName,ShotQualityImpactO,ShotQualityImpactD
66,Jason Smith,-0.954286449217474,1.442999184842761
67,Jared Dudley,2.2839049353848475,0.11174077497823891
68,Wilson Chandler,0.22700952739750946,-0.9513959423556435
69,Aaron Brooks,0.2931030243703954,-0.006724750172095721
70,Arron Afflalo,-0.7098708977166692,0.814681446049195
71,Josh McRoberts,0.1348727559936371,-0.021376539327520462
72,Marc Gasol,1.7383104805071685,-0.6415141315257329
73,Ramon Sessions,0.3381859040996942,-1.7909267126694
74,Anthony Tolliver,0.9636161507876833,0.21584735027284688
75,Andre Ingram,-0.009317793837646816,-0.8141568242067595
76,Michael Beasley,1.6185260223086613,-0.3393022022063798
77,Derrick Rose,0.15148286684923382,-0.7782184763507299
78,Russell Westbrook,2.3767508736087697,-0.808821505522344
79,Kevin Love,1.5592147755241348,-2.100402671366725
80,Danilo Gallinari,0.8376815166341703,0.3592123377397931
81,Eric Gordon,2.1983070924957446,0.6624730217934135
82,D.J. Augustin,1.7813396627248723,-0.7112934596246487
83,Brook Lopez,-0.2747030374508872,-0.0479350296941732
84,Jerryd Bayless,-0.7323277442546078,1.0226954453688424
85,Robin Lopez,-1.5149526954342158,1.6954300492042507
86,Marreese Speights,0.21799457748140894,1.8609868825735474
87,JaVale McGee,0.4981600223805562,-0.6739846516427405
88,Ryan Anderson,1.5506695102939219,-0.3896090947510565
89,Courtney Lee,-0.31241034207825635,-0.41268552973525374
90,Kosta Koufos,-0.4081046681989321,-0.5964659577641919
91,Serge Ibaka,1.8696190817514151,-0.17890357613572333
92,Nicolas Batum,0.6703534040802446,0.42162524939907364
93,George Hill,1.6553064130132182,-0.8420156552684993
94,Darrell Arthur,-1.2175231301640774,-0.6630797539363601
95,Mario Chalmers,0.2774928684968386,-0.46491931267856823
96,DeAndre Jordan,0.5395922746689731,0.9303438635604817
97,Omer Asik,-0.8779323580325716,-0.389269116179896
98,Luc Mbah a Moute,1.7210273149801825,-1.0022224770684203
99,Goran Dragic,1.6984566921637854,0.05832841584545821
100,Bobby Brown,-2.58086773067265,0.25078581428288205
101,Blake Griffin,0.9924260008456435,0.3238289001788086
102,James Harden,3.4813562597405596,0.007358938634077114
103,Tyreke Evans,1.4796672986112165,-1.0367111491638703
104,Ricky Rubio,-0.92671940341427,0.2173964046295129
105,Stephen Curry,7.570078385468456,-0.0055217732393718355
106,DeMar DeRozan,-2.05444327268033,-0.5760723494555834
107,Brandon Jennings,-0.3973708563584371,-0.14449140460063173
108,James Johnson,2.8419508486362792,0.12393099651002765
109,Jrue Holiday,1.0219853710196518,0.46300921789950167
110,Jeff Teague,1.3101767934403226,0.6363919550210482
111,Darren Collison,1.869916260084452,-0.577930161714761
112,Omri Casspi,0.04362537508101397,-0.7812490658772296
113,Taj Gibson,-2.516857700140738,-0.9456860800246868
114,DeMarre Carroll,0.8795956162838698,-0.18044049936062667
115,Wayne Ellington,2.0125281642208344,-0.48177225809427004
116,Dante Cunningham,0.7186557285548378,-0.3670570781086075
117,Jonas Jerebko,-0.031702216197175316,-0.7913308950932824
118,Jodie Meeks,-0.6413349988370227,0.19379391484326475
119,Patrick Beverley,2.3056645763092973,0.0010094331268644596
120,Danny Green,0.3435180913810628,-1.20177828241049
121,Patty Mills,2.0220735319500807,-0.7797205502501546
122,Garrett Temple,-1.5005502110414468,0.9461093816855575
123,Wesley Matthews,0.5318044907791462,-0.27585081764345404
124,John Wall,-0.403130387642608,0.03149331387977951
125,Evan Turner,-1.1838896439061255,0.7963199628808124
126,Derrick Favors,0.6510299513089289,0.22552467413315788
127,Wesley Johnson,-0.23338927844256435,-0.8096257487501124
128,DeMarcus Cousins,2.100519011654879,-0.4441303430016305
129,Ekpe Udoh,-1.6079583143872622,0.0016961139994813887
130,Greg Monroe,-0.8443117128711278,-1.2045246826057339
131,Al-Farouq Aminu,-0.5411070414921074,-0.8594544693766337
132,Gordon Hayward,-0.08915051681887733,0.17106741873370732
133,Paul George,1.8043936717146412,-0.7306365114120105
134,Cole Aldrich,0.11781308801655097,-2.0166916483016717
135,Ed Davis,1.490524609386277,-1.4485487426707488
136,Patrick Patterson,-0.5956937018851618,-1.9558420244384664
137,Luke Babbitt,0.9727995827134668,0.8204555535355583
138,Eric Bledsoe,1.5897923642108727,-0.9128778542731654
139,Avery Bradley,0.5996035728998705,0.7932022214868756
140,Trevor Booker,-0.30329970886176355,0.41731635811101647
141,Quincy Pondexter,-2.1229916712844807,0.4730171900704617
142,Jordan Crawford,-0.5252183643130544,0.2980400154922333
143,Hassan Whiteside,0.5493360548707348,1.1060277083484384
144,Nemanja Bjelica,0.8694647846704213,-0.8530847962217873
145,Lance Stephenson,-0.3082303731783433,-0.3694645262627351
146,Jeremy Evans,0.2562809544294461,0.28074863531152194
147,Timofey Mozgov,0.11502744528324066,1.4391446383305708
148,Jeremy Lin,-0.826396596043211,-0.9172328575028668
149,Ish Smith,-0.5813609586420697,-0.728578152847465
150,Lance Thomas,-1.6765891234233334,0.5792249658331766
151,Kyrie Irving,2.7157316874516333,-1.6204442789659097
152,Derrick Williams,0.3627677432949227,1.5860044952589811
153,Enes Kanter,0.2721480375836111,-1.3212811116541314
154,Tristan Thompson,-2.0244190703176006,-1.6924213821148193
155,Jonas Valanciunas,0.47547372686282985,1.9423747811457024
156,Bismack Biyombo,-3.28257553387222,-0.3519562118520161
157,Kemba Walker,0.7241799224309762,0.28494474823337157
158,Klay Thompson,2.617320343183282,0.10040751873022398
159,Alec Burks,-0.9190727288822668,-0.27963986868154195
160,Markieff Morris,-0.10796711873192756,-0.6466173667492525
161,Marcus Morris,-0.33642343591600526,-0.2019712422072493
162,Kawhi Leonard,0.9772270058045038,-1.7928891822210218
163,Nikola Vucevic,-0.8575961548510651,0.01445171245514117
164,Iman Shumpert,-0.3870210801029113,0.21248052992296354
165,Tobias Harris,0.2867654360154477,-0.44518638993679965
166,Kenneth Faried,-1.2777192830330464,0.09904977985103379
167,Nikola Mirotic,0.4609003985763904,-0.12695803074480663
168,Reggie Jackson,-0.81559616473907,-0.9473879597904074
169,MarShon Brooks,2.827161666904089,-1.4478138414500072
170,Cory Joseph,-0.1200030550575575,1.2128105764953603
171,Jimmy Butler,-1.4830364629642685,-0.3805473738763852
172,Bojan Bogdanovic,1.479430347457936,-0.3744408170129272
173,Kyle Singler,-0.38545479197841437,0.05944650514654875
174,Shelvin Mack,0.44371228616156994,-1.101857074220108
175,Chandler Parsons,0.5053770557736542,0.0863770918850524
176,Jon Leuer,0.35550649692485575,0.03360576727219749
177,Davis Bertans,2.6097556832892024,-0.08107652934993337
178,DeAndre Liggins,0.6706198641172574,-1.1363820669766909
179,ETwaun Moore,1.7877057639499416,-0.23808347142741823
180,Isaiah Thomas,2.291571050387432,-1.5336182703039425
181,Dwight Buycks,-2.1200548871943625,-0.5043203205743507
182,Xavier Silas,-1.2652035960980113,0.2671952490103943
183,Julyan Stone,0.5893408190813845,0.8704952490112988
184,Anthony Davis,0.8546164485379232,1.9836040520142326
185,Michael Kidd-Gilchrist,-2.3850999458673354,0.5908182731500757
186,Bradley Beal,1.25254791743451,-0.5049237787430283
187,Dion Waiters,-0.2712471101651447,-1.0928319748700375
188,Damian Lillard,1.1262305385935178,1.3454352775509864
189,Terrence Ross,1.0719588804087168,1.329476720992634
190,Andre Drummond,0.503676641603494,-0.23498042590882923
191,Harrison Barnes,0.1899073997575729,0.007261435493406531
192,Austin Rivers,1.800086953597424,-1.3449640096250906
193,Meyers Leonard,0.34331936252578277,-2.0152736980485844
194,Jeremy Lamb,-0.06681677649985888,0.12265850415761541
195,John Henson,-0.5249204580717998,0.4474724315156816
196,Maurice Harkless,0.20113590625767286,-1.7381135372636352
197,Tyler Zeller,-1.4947027561961022,0.9876686107846052
198,Evan Fournier,1.3029463064652214,0.4140152668143174
199,Miles Plumlee,-2.309131659435083,1.5205926921858413
200,Marquis Teague,-0.6494025399020323,-0.42177456552008935
201,Tomas Satoransky,1.1254863427977784,-0.5649753336316681
202,Jae Crowder,-0.2774479011416772,0.06695418898085345
203,Draymond Green,1.3943254983155222,0.5789994855518302
204,Quincy Acy,1.5841687364884123,2.4609279521963807
205,Khris Middleton,1.5627468258708284,-0.8004466028187587
206,Will Barton,0.3399657756435734,-1.5109793016923458
207,Mike Scott,0.642275150374198,0.5535504361381451
208,Darius Miller,2.1792518334221422,0.35605982127831937
209,Kyle OQuinn,0.39227490485293215,-1.1636721519210182
210,Mirza Teletovic,0.5321510531732586,0.881062301951817
211,Kent Bazemore,0.3936610741998771,-0.45124415711441973
212,Willie Reed,-0.6751756910303772,0.38443022756386697
213,Justin Holiday,-0.3916201317697819,-1.015732205212147
214,JaMychal Green,-1.2486217650006146,-0.6655240571535552
215,Aron Baynes,-2.323488395157361,1.2773752450414975
216,Nerlens Noel,-2.2612139889814262,1.4455930288028291
217,Alex Len,-1.3378258817116775,-0.3945970949733299
218,Allen Crabbe,1.9408377360515205,0.2049896543597266
219,Andre Roberson,-0.8674308011569858,1.1730067487803764
220,Ben McLemore,-0.2500452553429847,0.17472613759843614
221,Brandon Paul,0.5983267687107564,1.1623009786335152
222,CJ McCollum,1.2173716792331188,0.4769461440307354
223,Cody Zeller,-0.4163102630555105,-0.9853778100062196
224,Dennis Schroder,0.7084348217808393,-1.0242857535826069
225,Dewayne Dedmon,-1.2409791156778398,0.762841422769937
226,Gorgui Dieng,-1.4981164757153538,-0.6003843224558699
227,Isaiah Canaan,1.3937208252177522,-0.35555265718616835
228,Kelly Olynyk,1.7018356021126158,-0.07120913172782103
229,Kentavious Caldwell-Pope,0.18653386991314627,1.1912823886123889
230,Lorenzo Brown,1.0420429966190343,1.3453866031877915
231,Mason Plumlee,-0.4793996839233358,0.38917129529387207
232,Michael Carter-Williams,-1.1498262890040107,0.6338727818647276
233,Mike Muscala,0.6384615956049137,0.19243564655126133
234,Nate Wolters,-0.28090083619160805,-0.3966961479735098
235,Otto Porter Jr.,2.1930727814466695,1.3330776661440455
236,Reggie Bullock,0.8415583535574623,0.38996967187037923
237,Robert Covington,1.1440737383960902,1.0513093669468316
238,Rudy Gobert,0.3691416383625126,1.9567555061715265
239,Shabazz Muhammad,0.6568997542808712,-0.026063674230186535
240,Shane Larkin,0.15648918363505462,-0.3585468595239047
241,Steven Adams,0.2950937654408183,-0.2697403713225818
242,Tim Hardaway Jr.,-0.44038874650225385,0.09636245206334171
243,Tony Snell,0.3739435392992865,0.0995347450039839
244,Trey Burke,0.18913356980460572,0.1259131484292877
245,Vander Blue,0.041027149666670454,0.43093010860418696
246,Victor Oladipo,0.7498024265061068,1.409825075799597
247,Giannis Antetokounmpo,0.8769485740692431,0.7288025007621669
248,Lucas Nogueira,1.6749149459895505,-0.16282707116559691
249,James Ennis III,-0.9212270405037323,0.1781795716926459
250,Alex Abrines,-0.0976042219098188,0.6866263646667331
251,Matthew Dellavedova,0.17285325381088806,0.3381891439031499
252,Solomon Hill,-1.2437000978856487,1.3612081811724066
253,Raul Neto,-0.1928090605655802,1.7547221598975387
254,Joffrey Lauvergne,-1.1643222999703169,-0.7789699034595416
255,Ian Clark,0.14300221881764352,0.07493382607296366
256,Larry Drew II,-1.8218258928760644,0.4783822744624771
257,Troy Daniels,2.9959976790905856,-1.0207678629252512
258,Rodney McGruder,-0.8977017532966688,1.586201718099548
259,Jonathon Simmons,-0.18827330466283557,-1.5691541370004092
260,Reggie Hearn,0.489057780239032,0.34950791681400545
261,Josh Magette,0.9998801469405598,-0.46343140054135773
262,C.J. Williams,0.17992695023943478,0.9536845314208293
263,Scotty Hopson,-0.18585967130040484,-0.7891790249047835
264,Shabazz Napier,-1.2079876897682797,0.8489252354906547
265,Zach LaVine,0.05496321564221538,-0.18560516494430512
266,Tyler Ennis,-1.3094144669429917,-1.1638411834940536
267,Markel Brown,0.4292744736113573,0.2804824627698867
268,Elfrid Payton,0.9343315200268126,-0.01714937334926279
269,Jordan Clarkson,-0.16591817294567862,0.3540201080481034
270,Gary Harris,1.5202983196531294,-0.012696126456708678
271,Spencer Dinwiddie,-0.6267939119661062,1.2659334117701557
272,Nik Stauskas,-0.29481251128604585,0.7721322619038605
273,Rodney Hood,-0.3632015634747888,-0.1825551258341558
274,Khem Birch,-0.41701732115357365,1.4267156937492758
275,Glenn Robinson III,-0.3123720043720497,-0.20961923005000116
276,James Young,-0.6687396843159427,0.31408724413919664
277,Jerami Grant,-0.6550901808477474,-0.4737547451440563
278,Joe Harris,2.5284867015037804,1.5537809871670498
279,Doug McDermott,0.7546897194673879,0.7041294512217827
280,Sean Kilpatrick,0.2924169310811484,-0.4572791538455373
281,Aaron Gordon,-0.8555017756602206,0.07015959702109115
282,TJ Warren,0.9323136643873885,0.24996487159726322
283,Marcus Smart,-0.28277580373919836,1.1648591809311237
284,Kyle Anderson,-0.2672234361190951,-0.11041169712165104
285,Dwight Powell,-0.03661572917052392,1.0641675188289523
286,Adreian Payne,-0.8266046679594092,-1.7724218366140476
287,Noah Vonleh,-2.7982427318632843,0.19125229736272603
288,Julius Randle,0.596149770697879,0.40261477784580085
289,Johnny OBryant III,-2.868310158161957,-0.05969829726350783
290,James Michael McAdoo,-0.17576194163360606,-0.4205564333152842
291,Andrew Wiggins,-0.2982496458795278,0.06419995096301762
292,Jabari Parker,0.9806023472801344,-1.2567080553749577
293,Joel Embiid,0.9990931768707036,0.9273486973278295
294,Dante Exum,2.7891792906549093,2.4725062586972864
295,JaKarr Sampson,-0.32766011509514287,-0.21004351743430325
296,Eric Moreland,-2.25585873008055,-0.7124108199427234
297,Josh Huestis,-1.5921321884621202,0.4016165733609368
298,Jamil Wilson,3.6673134356721153,1.6509262973429277
299,Dario Saric,0.852048695968573,-1.0820761131369379
300,Clint Capela,2.5014197863635452,-1.0051433939171786
301,Bogdan Bogdanovic,1.3371920259170746,0.7007834577348601
302,Jusuf Nurkic,-0.16678294623193882,0.9924597282159754
303,Bruno Caboclo,-3.0824653078996187,-0.18195612556817314
304,Nikola Jokic,3.404051360652077,1.2547435483905582
305,Kristaps Porzingis,0.9295352244334862,0.9415866184839765
306,Tyler Johnson,0.4853330946698279,-0.8270518250647855
307,Jack Cooley,-1.6935015785904188,1.9926027603379337
308,Tim Frazier,-0.814868009915904,-0.7946660503692309
309,Tarik Black,-0.20320147712824302,-1.1298406754420436
310,Travis Wear,-0.6305298274499654,1.5389789465483443
311,Langston Galloway,0.2074265343467918,1.389294873081592
312,Joe Ingles,3.45230043755707,0.3595006544495051
313,David Stockton,-0.12369042711999144,-0.3057940503276976
314,John Holland,0.023551077241119406,-0.21408619741211296
315,Jarell Eddie,0.13239977648435627,0.30165633833720057
316,Xavier Munford,1.4353601354784062,-1.047536018512401
317,Omari Johnson,-0.22333036588410596,-0.6981872693288982
318,T.J. McConnell,-0.36834660479983133,0.19230635514299654
319,Jahlil Okafor,-1.948635294650222,2.078214579208804
320,Emmanuel Mudiay,-1.7179779588553823,0.5087172400041825
321,Tyus Jones,0.9392490837631449,-0.03367783035123085
322,Justin Anderson,-0.9276580644949064,-0.23652145905362226
323,Anthony Brown,0.10337977657389506,-0.19523625940194433
324,Montrezl Harrell,2.0551326528387563,-0.11743300534705675
325,Andrew Harrison,-2.759095629859695,0.18855773582051294
326,Aaron Harrison,-1.918902587595614,-1.188077290483687
327,Delon Wright,0.12183622842800165,0.3622702104142739
328,RJ Hunter,-0.7450920748218094,0.902763942336606
329,Sam Dekker,2.108408687561893,0.793129635428486
330,DAngelo Russell,0.8018718851240586,-1.3178014443666517
331,Karl-Anthony Towns,4.398458438099064,-0.1630435891105235
332,Richaun Holmes,1.6116719116559706,-1.2856373173839808
333,Justise Winslow,-0.046796539401271105,1.1738397671245466
334,Willie Cauley-Stein,0.44120936408625183,-0.7284424964173581
335,Kelly Oubre Jr.,-1.0338930303684566,-0.3532714462801554
336,Frank Kaminsky,-1.3191227208998968,-0.8694471574008086
337,Devin Booker,0.8490099141742785,0.0686130955364993
338,Cameron Payne,0.2792513143265102,-0.3489635634413011
339,Myles Turner,0.28546590469489164,0.6222939189449588
340,Trey Lyles,1.8262237924788,-0.7608125914849155
341,Stanley Johnson,-2.0983139954287098,1.0358172625574777
342,Jerian Grant,-1.0080722235946364,-0.33466984338272787
343,Bobby Portis,0.7114695928358287,-0.5024568826598211
344,Kevon Looney,1.151897259745937,-0.015922693227528713
345,Rashad Vaughn,-1.7530646442599493,-0.47380569131144246
346,Jordan Mickey,-1.2229330980750193,-0.6154580937521131
347,Dakari Johnson,0.7762678574053878,1.3425116190422874
348,Rondae Hollis-Jefferson,-1.1817859654137517,0.8507042020902686
349,Terry Rozier,-1.503592606959692,0.46622548647299894
350,Norman Powell,0.8731304201616145,-1.8230402844025346
351,Jarell Martin,-1.1169834190835477,0.9814758579183139
352,Quinn Cook,2.608023563565615,-0.6517239663019598
353,Chris McCullough,-0.8364292291126008,-0.41347060038604877
354,Pat Connaughton,-0.7132301501741627,0.562169950852254
355,Willy Hernangomez,0.24224629249045104,0.7416396493348933
356,Josh Richardson,-1.1142630893134673,1.0830265130989167
357,Darrun Hilliard,-0.9048102011734263,0.6101983012559905
358,Joe Young,-2.0602267208486835,1.2413925901694012
359,Treveon Graham,-0.2906183726988796,0.053442591575030785
360,Larry Nance Jr.,1.286613975179707,-0.8713598138986252
361,Vincent Hunter,0.3329479049819457,-0.062374799272769774
362,Mario Hezonja,-0.6523886663648613,1.1191798491207665
363,Alan Williams,-0.10163346046081986,-0.45812151587384525
364,Royce ONeale,0.3097282776113853,0.8816462992411369
365,Cedi Osman,-0.0817437813518783,0.7482636219007294
366,Luis Montero,-0.8052032743903925,0.11711352415565177
367,Cristiano Felicio,-1.113578570727116,-0.23612465421251583
368,Boban Marjanovic,2.6768181904273822,3.9986335283978036
369,Salah Mejri,-1.0833280322999783,-0.03219087282505742
370,Malcolm Miller,1.5775649626032202,0.7929217242030809
371,Jacob Pullen,-1.3672570099933203,-0.6685509250625641
372,Jonathan Gibson,0.8674770490485956,-0.2758591803964401
373,Malcolm Delaney,-1.3872383059278803,-0.5409345162450375
374,Briante Weber,-0.7511700096794165,-1.8304008814574582
375,Ben Simmons,1.729956699510166,1.0559570854337652
376,Dragan Bender,-1.2931414841381443,-0.6713011303849885
377,Domantas Sabonis,-0.6120813006124178,-0.2095935266784753
378,Wade Baldwin IV,0.17940618620044432,-2.321541896812995
379,Malik Beasley,-0.7901590247631513,0.7514586900852349
380,Marquese Chriss,-1.5566550038985283,-1.1278692611389072
381,Deyonta Davis,-0.10493567615639399,-1.1882247016796381
382,Kris Dunn,-2.0639617868130546,-0.7498554400779567
383,Henry Ellenson,-2.078352667295375,1.79690759351089
384,Buddy Hield,0.9150659153025981,0.3518582481775302
385,Brandon Ingram,-0.3540406085277819,0.16164083720240732
386,Demetrius Jackson,-1.5276825602322734,0.27577251799656516
387,Brice Johnson,-1.5094205953518558,-2.147059304825206
388,Damian Jones,0.07074143140882198,0.6246135996438066
389,Skal Labissiere,-0.14631974629680503,-1.0256584198745529
390,Caris LeVert,-0.2608017737108341,-1.3157841217067436
391,Thon Maker,-2.1402144152886935,-1.2875274248302204
392,Dejounte Murray,-1.417166896703999,0.5488583533675557
393,Jamal Murray,1.294709621316391,0.30375475004656577
394,Jakob Poeltl,1.0451079388563294,-0.4463189001147435
395,Taurean Prince,1.4907400817999885,-0.7537611179335869
396,Zhou Qi,-4.8760824947281245,-0.0767380308531305
397,Tyler Ulis,-0.10744909685211064,0.3561839074281161
398,Denzel Valentine,0.01837945238289283,-0.7536392202007443
399,Ron Baker,-0.521388916932823,-0.9304369766180567
400,Jaylen Brown,1.4808290606321266,0.32786100122309625
401,DeAndre Bembry,-1.5895663777815394,-1.2989019573884153
402,Joel Bolomboy,-1.1577748484067183,1.4171280062093732
403,Malcolm Brogdon,1.5548707361669085,0.8672864600321035
404,Cheick Diallo,-0.5166904456497777,0.7604940555536897
405,Kay Felder,-1.4271495215374874,0.06343022340183999
406,Daniel Hamilton,-2.227981371436035,1.478084810298821
407,Jake Layman,-2.3140465939434427,-1.650989616393215
408,Patrick McCaw,0.10696674046107088,-0.40287622247112004
409,Georges Niang,-2.5946552157834204,1.1092383442211795
410,Chinanu Onuaku,-1.1126900538376312,-0.20893767475359482
411,Marcus Paige,-0.5290205567393987,-0.0946948702267332
412,Gary Payton II,-1.1664320542777025,-0.7300509561774317
413,Malachi Richardson,-0.3470307431246817,-0.20682585894532537
414,Wayne Selden,0.2367272770212773,-0.8165954806014298
415,Pascal Siakam,0.516745375227671,1.7665952649070455
416,Isaiah Whitehead,-1.2829674251278746,0.22580761467498556
417,Troy Williams,-0.4742411600742088,-2.093439353538821
418,Furkan Korkmaz,-0.1480865564170002,-0.962990461129117
419,Timothe Luwawu-Cabarrot,-1.3833653286499907,1.4182986580680266
420,Ante Zizic,0.8134165946013162,1.1519222751630815
421,Yogi Ferrell,1.0751520884315966,0.5425989867593763
422,Damion Lee,-0.5568290892917735,-0.3198007316913336
423,Alex Poythress,-0.13280373859494674,-0.21589572970667412
424,Isaiah Taylor,-0.26606296459376877,0.1821572289259264
425,Tyrone Wallace,1.0214900257919384,-0.8130485770907014
426,James Webb III,-1.191687278246609,-0.2780531953304426
427,Juancho Hernangomez,-0.2738514606233466,-0.34384997597214706
428,Guerschon Yabusele,-0.8142831711255456,-1.1663600269815175
429,Ivica Zubac,-0.6163705084848213,0.9172745323211421
430,Dorian Finney-Smith,-3.004254634913783,0.7562986586788608
431,Fred VanVleet,0.3060460335033345,-0.5397212095820157
432,Georgios Papagiannis,-0.17413401228398814,-1.3698378299785965
433,Paul Zipser,-1.1654367919391901,0.20737887883273456
434,Abdel Nader,-0.430577646031139,-0.26693961434619146
435,Marshall Plumlee,1.184757542576571,-2.178326482390149
436,Nicolas Brussino,-0.22750735977383804,0.5237717916491862
437,Ryan Arcidiacono,0.47403879686361533,0.5433146853827617
438,Bryn Forbes,0.30975791131340064,0.010275116245791225
439,Okaro White,1.1575272591365506,-0.13060139571557677
440,Matt Costello,1.372475104661559,-0.22025769645074772
441,Kyle Collinsworth,-0.29246767502821586,-0.2884645912953661
442,Danuel House,0.5092874047590938,2.44826115665774
443,Jameel Warney,-0.20180262153420767,-0.42839244035762525
444,Marcus Georges-Hunt,-2.614223132093974,-0.5114654856146081
445,Jalen Jones,0.45905951035018183,-0.010884950740366666
446,Derrick Jones Jr.,-0.716159921783458,-0.10736760465666083
447,Shaquille Harrison,0.3932509929301383,1.1136191647398572
448,Alex Caruso,-0.45159189302498326,-1.3122207687602592
449,Josh Gray,-3.5399047952792095,-0.037240483572369996
450,Myke Henry,-0.28925039192894875,-0.27048296137069483
451,David Nwaba,-0.34127511000393224,-1.5941892697598943
452,Alfonzo McKinnie,1.975246357647317,1.3208212450736192
453,Markelle Fultz,-1.3801687397601892,0.9532932513669187
454,Lonzo Ball,-0.07376433609868605,-1.1515992624080327
455,Josh Jackson,-2.183282329215719,-0.9192162069689099
456,DeAaron Fox,-1.7482162355473647,-1.0600352211810617
457,Jayson Tatum,0.9534357674592993,0.5212811922519506
458,Malik Monk,-0.47855325201178955,0.17025766344405996
459,Jonathan Isaac,-2.5908719525894632,0.45765233319155957
460,Dennis Smith Jr.,-0.7294005672664416,0.24838719438884208
461,Frank Ntilikina,-1.634624323225961,-0.24747956379915945
462,Lauri Markkanen,2.4862837328814824,0.4613626074458446
463,Donovan Mitchell,0.5330795928270093,0.8153958212089794
464,Luke Kennard,0.9342778253899091,-0.5540792342347952
465,Zach Collins,-1.0216488483831394,1.3340380286000093
466,John Collins,0.6274632917452709,-0.1362430909889688
467,Justin Jackson,-0.6318689719734384,0.5243655527965555
468,Justin Patton,0.10337977657389497,-0.19523625940194436
469,OG Anunoby,2.251809313593492,-0.935672769784795
470,Jarrett Allen,0.48266201739186554,0.3142508703251999
471,Ike Anigbogu,-0.06014921954265862,-0.005474367760492316
472,TJ Leaf,-1.1535309339663895,-0.3585748007922305
473,Bam Adebayo,-1.1355220668011485,-0.7972396832124997
