,playerId,playerName,LA-RAPM,LA-RAPM_Rank,LA-RAPM__Def,LA-RAPM__Def_Rank,LA-RAPM__Off,LA-RAPM__Off_Rank,LA-RAPM__intercept,RA-EFG,RA-EFG_Rank,RA-EFG__Def,RA-EFG__Def_Rank,RA-EFG__Off,RA-EFG__Off_Rank,RA-EFG__intercept,RA-FTR,RA-FTR_Rank,RA-FTR__Def,RA-FTR__Def_Rank,RA-FTR__Off,RA-FTR__Off_Rank,RA-FTR__intercept,RA-ORBD,RA-ORBD_Rank,RA-ORBD__Def,RA-ORBD__Def_Rank,RA-ORBD__Off,RA-ORBD__Off_Rank,RA-ORBD__intercept,RA-TOV,RA-TOV_Rank,RA-TOV__Def,RA-TOV__Def_Rank,RA-TOV__Off,RA-TOV__Off_Rank,RA-TOV__intercept,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,RAPM__intercept,season
66,201141,Greg Oden,-1.31,352.0,-0.18,262.0,-1.13,371.0,105.52,-1.11,387.0,0.12,208.0,-1.24,447.0,51.59,-1.98,407.0,-0.93,359.0,-1.05,363.0,34.22,0.82,91.0,0.47,98.0,0.35,141.0,22.3,-0.81,422.0,-0.46,392.0,-0.35,368.0,-15.45,-1.34,387.0,-0.37,310.0,-0.97,393.0,106.76,2013-14
67,201142,Kevin Durant,6.54,2.0,0.33,185.0,6.21,1.0,105.52,2.77,10.0,0.61,120.0,2.16,9.0,51.59,4.99,4.0,0.56,161.0,4.43,10.0,34.22,1.06,69.0,0.87,42.0,0.19,185.0,22.3,-0.73,408.0,-0.58,419.0,-0.15,299.0,-15.45,4.37,6.0,0.65,117.0,3.73,2.0,106.76,2013-14
68,201143,Al Horford,1.16,130.0,0.45,168.0,0.71,141.0,105.52,1.11,95.0,0.53,131.0,0.57,114.0,51.59,0.87,149.0,1.5,90.0,-0.63,313.0,34.22,0.19,194.0,1.17,20.0,-0.97,430.0,22.3,0.0,233.0,-0.42,378.0,0.42,101.0,-15.45,0.34,177.0,0.66,116.0,-0.32,302.0,106.76,2013-14
69,201144,Mike Conley,2.94,44.0,0.3,189.0,2.63,24.0,105.52,0.22,203.0,-0.22,284.0,0.44,136.0,51.59,3.37,27.0,3.13,19.0,0.23,184.0,34.22,0.16,200.0,-0.46,380.0,0.62,90.0,22.3,1.69,11.0,0.47,80.0,1.22,4.0,-15.45,2.15,52.0,0.07,221.0,2.09,30.0,106.76,2013-14
70,201145,Jeff Green,-1.94,400.0,-0.51,308.0,-1.43,405.0,105.52,-1.73,440.0,0.32,168.0,-2.05,479.0,51.59,-1.65,391.0,-1.55,402.0,-0.1,231.0,34.22,1.14,63.0,0.54,82.0,0.6,93.0,22.3,-0.74,411.0,-0.44,391.0,-0.3,350.0,-15.45,-1.97,422.0,-0.37,309.0,-1.6,444.0,106.76,2013-14
71,201147,Corey Brewer,3.77,23.0,2.39,27.0,1.37,78.0,105.52,1.38,73.0,0.44,148.0,0.94,57.0,51.59,2.77,43.0,1.65,78.0,1.12,95.0,34.22,0.94,77.0,-0.15,299.0,1.09,38.0,22.3,0.79,69.0,0.76,43.0,0.03,225.0,-15.45,2.52,40.0,0.76,106.0,1.76,44.0,106.76,2013-14
72,201148,Brandan Wright,0.05,219.0,-2.85,476.0,2.9,17.0,105.52,-0.72,344.0,-1.5,459.0,0.78,82.0,51.59,0.36,196.0,0.89,130.0,-0.53,299.0,34.22,-0.95,406.0,-0.91,446.0,-0.04,260.0,22.3,0.81,65.0,0.33,117.0,0.48,85.0,-15.45,0.27,184.0,-1.87,460.0,2.14,26.0,106.76,2013-14
73,201149,Joakim Noah,2.34,68.0,1.28,78.0,1.06,104.0,105.52,1.74,45.0,1.54,20.0,0.2,187.0,51.59,3.52,22.0,3.1,20.0,0.41,162.0,34.22,1.75,28.0,-0.56,403.0,2.3,4.0,22.3,0.25,163.0,-0.05,255.0,0.3,130.0,-15.45,1.9,62.0,1.35,54.0,0.56,128.0,106.76,2013-14
74,201150,Spencer Hawes,-1.17,339.0,-0.37,292.0,-0.79,334.0,105.52,1.52,57.0,0.69,104.0,0.83,73.0,51.59,2.48,51.0,4.1,7.0,-1.62,421.0,34.22,-1.41,442.0,-0.96,450.0,-0.45,355.0,22.3,-2.59,482.0,-1.84,482.0,-0.74,441.0,-15.45,-1.64,405.0,-1.04,412.0,-0.6,341.0,106.76,2013-14
75,201152,Thaddeus Young,-1.0,332.0,-1.44,415.0,0.45,173.0,105.52,-1.59,426.0,-1.35,452.0,-0.24,295.0,51.59,-2.38,431.0,0.45,170.0,-2.83,469.0,34.22,-2.46,472.0,-1.39,470.0,-1.07,442.0,22.3,2.08,6.0,1.53,4.0,0.55,73.0,-15.45,-2.49,452.0,-1.34,434.0,-1.15,411.0,106.76,2013-14
76,201155,Rodney Stuckey,-0.4,272.0,-2.26,463.0,1.86,52.0,105.52,0.1,216.0,-0.99,423.0,1.08,50.0,51.59,1.03,136.0,-2.14,439.0,3.17,22.0,34.22,-2.86,477.0,-1.65,478.0,-1.21,450.0,22.3,0.86,57.0,-0.16,295.0,1.02,14.0,-15.45,-0.95,349.0,-2.29,472.0,1.34,62.0,106.76,2013-14
77,201156,Nick Young,1.65,104.0,-0.98,368.0,2.63,25.0,105.52,0.29,196.0,-0.45,337.0,0.74,88.0,51.59,0.91,147.0,-1.87,425.0,2.78,32.0,34.22,-1.31,434.0,-0.55,401.0,-0.76,409.0,22.3,0.86,56.0,0.09,192.0,0.77,39.0,-15.45,1.3,103.0,-0.64,358.0,1.94,38.0,106.76,2013-14
78,201158,Marco Belinelli,-0.44,275.0,-2.08,457.0,1.63,67.0,105.52,1.75,43.0,-0.82,405.0,2.57,7.0,51.59,-0.92,336.0,0.83,135.0,-1.75,428.0,34.22,-1.65,459.0,-0.18,309.0,-1.47,467.0,22.3,-0.32,335.0,-0.43,384.0,0.11,189.0,-15.45,0.73,147.0,-1.44,443.0,2.17,25.0,106.76,2013-14
79,201160,Jason Smith,-1.35,356.0,-0.32,282.0,-1.03,361.0,105.52,-0.85,361.0,-0.61,370.0,-0.24,294.0,51.59,0.21,211.0,2.25,45.0,-2.04,442.0,34.22,-0.25,287.0,-0.39,369.0,0.14,203.0,22.3,0.25,161.0,-0.25,321.0,0.51,82.0,-15.45,-0.4,289.0,-0.43,319.0,0.03,223.0,106.76,2013-14
80,201162,Jared Dudley,-0.04,231.0,-0.16,256.0,0.13,207.0,105.52,-0.99,374.0,-0.07,255.0,-0.93,414.0,51.59,1.41,104.0,1.85,66.0,-0.43,281.0,34.22,-0.83,393.0,-0.24,330.0,-0.59,383.0,22.3,0.8,68.0,0.29,132.0,0.51,81.0,-15.45,-0.0,223.0,0.22,191.0,-0.23,282.0,106.76,2013-14
81,201163,Wilson Chandler,-1.59,375.0,-1.1,375.0,-0.49,303.0,105.52,-1.01,376.0,-0.12,263.0,-0.9,410.0,51.59,0.6,172.0,-1.32,389.0,1.92,50.0,34.22,-1.02,412.0,-0.31,346.0,-0.71,404.0,22.3,-0.3,326.0,-0.44,389.0,0.14,173.0,-15.45,-2.02,424.0,-0.84,386.0,-1.18,415.0,106.76,2013-14
82,201166,Aaron Brooks,-0.54,292.0,-0.92,361.0,0.38,177.0,105.52,-1.08,384.0,-1.29,447.0,0.21,185.0,51.59,-4.69,473.0,-3.44,468.0,-1.25,385.0,34.22,-0.31,305.0,0.07,207.0,-0.38,343.0,22.3,0.19,185.0,0.09,193.0,0.1,196.0,-15.45,-0.92,343.0,-1.35,437.0,0.43,149.0,106.76,2013-14
83,201167,Arron Afflalo,-2.69,437.0,-1.84,445.0,-0.85,337.0,105.52,0.19,206.0,-0.29,304.0,0.48,123.0,51.59,0.56,174.0,-0.57,311.0,1.14,92.0,34.22,-1.33,437.0,-0.03,248.0,-1.3,457.0,22.3,-1.39,466.0,-0.91,464.0,-0.49,401.0,-15.45,-2.05,426.0,-1.12,419.0,-0.93,390.0,106.76,2013-14
84,201168,Tiago Splitter,3.18,35.0,3.86,1.0,-0.67,323.0,105.52,1.03,99.0,1.98,7.0,-0.95,417.0,51.59,-0.71,313.0,1.62,79.0,-2.33,451.0,34.22,-0.35,324.0,-0.41,373.0,0.06,222.0,22.3,0.79,70.0,0.41,93.0,0.38,113.0,-15.45,1.8,66.0,2.97,2.0,-1.17,414.0,106.76,2013-14
85,201171,Carl Landry,-3.49,462.0,-1.61,430.0,-1.89,434.0,105.52,0.32,191.0,0.1,216.0,0.22,178.0,51.59,-4.84,476.0,-3.85,475.0,-0.99,352.0,34.22,0.47,142.0,0.26,154.0,0.2,177.0,22.3,-1.3,458.0,-0.54,413.0,-0.76,445.0,-15.45,-1.31,383.0,-0.76,378.0,-0.55,335.0,106.76,2013-14
86,201175,Glen Davis,-0.65,305.0,0.82,127.0,-1.47,408.0,105.52,-0.96,372.0,0.13,207.0,-1.08,427.0,51.59,1.18,122.0,2.88,23.0,-1.7,427.0,34.22,-2.99,480.0,-1.04,455.0,-1.95,479.0,22.3,1.63,13.0,0.46,84.0,1.17,6.0,-15.45,-0.8,333.0,0.25,188.0,-1.04,398.0,106.76,2013-14
87,201177,Josh McRoberts,1.43,117.0,-0.03,240.0,1.45,72.0,105.52,0.71,142.0,-0.18,275.0,0.89,65.0,51.59,0.83,156.0,1.99,57.0,-1.16,373.0,34.22,-1.1,417.0,0.16,189.0,-1.25,453.0,22.3,0.7,82.0,-0.43,381.0,1.13,9.0,-15.45,0.9,131.0,0.09,215.0,0.81,98.0,106.76,2013-14
88,201188,Marc Gasol,1.16,129.0,1.86,45.0,-0.71,328.0,105.52,0.63,156.0,0.35,163.0,0.29,167.0,51.59,1.03,137.0,3.15,18.0,-2.12,446.0,34.22,-0.87,400.0,0.44,110.0,-1.31,459.0,22.3,-0.41,352.0,0.3,126.0,-0.71,437.0,-15.45,0.0,221.0,1.03,78.0,-1.03,396.0,106.76,2013-14
89,201189,Aaron Gray,-1.55,373.0,0.08,221.0,-1.63,422.0,105.52,-0.42,305.0,-0.08,257.0,-0.35,321.0,51.59,-0.3,264.0,1.36,98.0,-1.66,422.0,34.22,0.58,123.0,0.13,193.0,0.45,125.0,22.3,-0.67,399.0,-0.36,363.0,-0.31,358.0,-15.45,-1.04,359.0,-0.47,328.0,-0.56,337.0,106.76,2013-14
90,201196,Ramon Sessions,-1.35,357.0,-1.63,432.0,0.27,187.0,105.52,-0.93,369.0,-0.36,320.0,-0.57,360.0,51.59,2.77,44.0,-0.75,339.0,3.52,20.0,34.22,-0.05,247.0,-0.26,332.0,0.2,175.0,22.3,-1.12,448.0,-0.92,466.0,-0.2,314.0,-15.45,-1.13,369.0,-0.98,401.0,-0.15,264.0,106.76,2013-14
91,201202,Joel Anthony,-1.54,372.0,-0.82,349.0,-0.72,329.0,105.52,-0.71,337.0,-0.18,276.0,-0.53,354.0,51.59,0.34,200.0,0.52,162.0,-0.18,251.0,34.22,0.83,90.0,0.43,115.0,0.4,133.0,22.3,0.08,213.0,-0.32,348.0,0.4,108.0,-15.45,-0.89,338.0,-0.45,323.0,-0.44,315.0,106.76,2013-14
92,201228,C.J. Watson,1.94,88.0,2.6,19.0,-0.66,320.0,105.52,0.55,165.0,0.89,75.0,-0.34,319.0,51.59,-0.37,274.0,-0.59,315.0,0.22,188.0,34.22,0.42,147.0,0.47,99.0,-0.05,266.0,22.3,0.81,63.0,1.06,21.0,-0.25,338.0,-15.45,1.28,105.0,1.91,23.0,-0.63,351.0,106.76,2013-14
93,201229,Anthony Tolliver,0.55,169.0,0.98,104.0,-0.43,293.0,105.52,0.36,185.0,-0.04,251.0,0.4,146.0,51.59,-2.73,446.0,-1.45,400.0,-1.28,387.0,34.22,0.28,174.0,1.59,6.0,-1.3,458.0,22.3,0.99,44.0,-0.11,280.0,1.1,12.0,-15.45,1.35,97.0,0.5,149.0,0.85,96.0,106.76,2013-14
94,201563,Michael Beasley,-2.7,438.0,-2.25,462.0,-0.45,297.0,105.52,-1.38,411.0,-2.43,479.0,1.05,52.0,51.59,-2.76,447.0,-0.67,331.0,-2.09,444.0,34.22,0.24,182.0,-0.16,301.0,0.39,134.0,22.3,-1.18,450.0,-0.74,445.0,-0.44,389.0,-15.45,-2.22,442.0,-2.49,477.0,0.27,171.0,106.76,2013-14
95,201564,O.J. Mayo,-4.09,474.0,-0.66,331.0,-3.43,478.0,105.52,-1.96,456.0,-0.62,371.0,-1.35,451.0,51.59,-5.38,480.0,-3.39,467.0,-1.99,440.0,34.22,-1.25,429.0,-1.03,454.0,-0.22,308.0,22.3,-0.6,386.0,0.35,109.0,-0.95,465.0,-15.45,-3.63,477.0,-0.66,364.0,-2.97,481.0,106.76,2013-14
96,201565,Derrick Rose,-0.88,326.0,0.16,208.0,-1.04,362.0,105.52,-1.1,386.0,-0.01,244.0,-1.09,428.0,51.59,0.85,153.0,-1.22,380.0,2.07,45.0,34.22,0.25,179.0,-0.84,440.0,1.09,37.0,22.3,-1.23,455.0,-0.39,372.0,-0.84,455.0,-15.45,-1.28,381.0,-0.63,353.0,-0.66,355.0,106.76,2013-14
97,201566,Russell Westbrook,2.26,75.0,0.05,226.0,2.2,37.0,105.52,0.74,136.0,0.09,219.0,0.65,101.0,51.59,2.81,39.0,0.03,233.0,2.79,31.0,34.22,0.31,170.0,-0.14,297.0,0.45,122.0,22.3,-0.07,253.0,-0.1,275.0,0.03,224.0,-15.45,2.15,53.0,0.08,217.0,2.06,32.0,106.76,2013-14
98,201567,Kevin Love,2.62,57.0,-0.77,346.0,3.39,12.0,105.52,0.46,177.0,-0.3,309.0,0.76,84.0,51.59,4.17,15.0,1.08,116.0,3.09,24.0,34.22,0.76,97.0,0.35,133.0,0.41,132.0,22.3,0.44,118.0,-0.07,261.0,0.52,79.0,-15.45,2.33,49.0,-0.19,277.0,2.52,16.0,106.76,2013-14
99,201569,Eric Gordon,-3.92,472.0,-3.74,482.0,-0.17,255.0,105.52,-2.43,466.0,-2.48,482.0,0.05,229.0,51.59,-2.28,422.0,-2.51,453.0,0.23,185.0,34.22,-0.03,237.0,-0.07,273.0,0.05,229.0,22.3,-0.7,403.0,-0.38,371.0,-0.31,362.0,-15.45,-2.96,470.0,-2.89,480.0,-0.07,240.0,106.76,2013-14
100,201571,D.J. Augustin,-1.4,361.0,-1.63,433.0,0.23,192.0,105.52,-1.12,388.0,-0.58,364.0,-0.53,356.0,51.59,3.15,30.0,-0.7,335.0,3.85,13.0,34.22,-1.61,455.0,-0.93,448.0,-0.68,397.0,22.3,-0.05,249.0,-0.11,279.0,0.06,208.0,-15.45,-1.14,370.0,-0.94,397.0,-0.19,276.0,106.76,2013-14
101,201572,Brook Lopez,0.64,162.0,0.11,215.0,0.53,162.0,105.52,-0.45,307.0,0.28,174.0,-0.73,387.0,51.59,0.74,160.0,0.64,149.0,0.1,202.0,34.22,0.33,164.0,0.27,151.0,0.07,221.0,22.3,-1.3,459.0,-1.2,477.0,-0.11,284.0,-15.45,-0.89,337.0,-0.34,300.0,-0.55,334.0,106.76,2013-14
102,201573,Jerryd Bayless,-0.08,236.0,-1.88,450.0,1.8,56.0,105.52,-0.34,294.0,0.01,241.0,-0.34,320.0,51.59,-1.13,357.0,-1.88,426.0,0.75,123.0,34.22,0.81,93.0,-0.68,421.0,1.49,20.0,22.3,-0.72,406.0,-1.18,476.0,0.47,90.0,-15.45,-0.33,274.0,-1.72,457.0,1.39,60.0,106.76,2013-14
103,201574,Jason Thompson,1.57,107.0,0.84,125.0,0.73,138.0,105.52,1.47,63.0,0.84,83.0,0.63,104.0,51.59,1.08,132.0,2.0,55.0,-0.92,342.0,34.22,2.46,7.0,1.6,5.0,0.86,58.0,22.3,-0.55,373.0,-1.02,472.0,0.47,89.0,-15.45,1.65,80.0,0.79,103.0,0.86,94.0,106.76,2013-14
104,201575,Brandon Rush,-1.36,358.0,-0.44,298.0,-0.92,348.0,105.52,-0.37,298.0,-0.29,305.0,-0.08,260.0,51.59,-2.49,436.0,-0.6,316.0,-1.9,434.0,34.22,-0.3,303.0,-0.35,358.0,0.05,227.0,22.3,-0.82,424.0,-0.6,425.0,-0.22,323.0,-15.45,-1.25,379.0,-0.45,321.0,-0.8,377.0,106.76,2013-14
105,201576,Anthony Randolph,-2.25,416.0,-0.09,248.0,-2.16,450.0,105.52,-2.56,468.0,-0.55,355.0,-2.01,478.0,51.59,2.9,37.0,0.71,144.0,2.19,42.0,34.22,-0.32,312.0,0.29,146.0,-0.61,388.0,22.3,-0.8,420.0,-0.31,347.0,-0.49,403.0,-15.45,-2.5,453.0,-0.64,360.0,-1.85,459.0,106.76,2013-14
106,201577,Robin Lopez,2.48,60.0,1.69,56.0,0.79,135.0,105.52,1.02,104.0,0.88,76.0,0.14,207.0,51.59,1.3,116.0,3.4,13.0,-2.1,445.0,34.22,1.39,47.0,0.7,59.0,0.69,77.0,22.3,-0.94,436.0,-0.79,452.0,-0.15,301.0,-15.45,1.54,84.0,0.96,87.0,0.59,124.0,106.76,2013-14
107,201578,Marreese Speights,-4.85,479.0,-0.96,365.0,-3.89,482.0,105.52,-1.67,435.0,-0.17,273.0,-1.5,460.0,51.59,-1.66,393.0,-0.62,322.0,-1.05,361.0,34.22,0.67,110.0,0.21,171.0,0.46,116.0,22.3,-1.37,462.0,-0.06,259.0,-1.3,481.0,-15.45,-2.54,456.0,0.13,206.0,-2.67,479.0,106.76,2013-14
108,201579,Roy Hibbert,2.65,54.0,2.94,6.0,-0.3,273.0,105.52,2.15,29.0,1.84,13.0,0.3,165.0,51.59,-0.16,247.0,3.48,11.0,-3.64,478.0,34.22,0.48,138.0,0.19,177.0,0.29,153.0,22.3,-0.76,414.0,-0.76,448.0,0.0,241.0,-15.45,1.84,64.0,1.93,22.0,-0.09,248.0,106.76,2013-14
109,201580,JaVale McGee,0.23,191.0,0.5,163.0,-0.26,269.0,105.52,-0.05,242.0,-0.64,373.0,0.59,111.0,51.59,-1.06,351.0,0.3,188.0,-1.36,394.0,34.22,0.8,94.0,0.57,75.0,0.23,167.0,22.3,0.5,105.0,0.43,89.0,0.08,202.0,-15.45,0.2,198.0,-0.16,264.0,0.35,160.0,106.76,2013-14
110,201581,JJ Hickson,-1.24,346.0,0.07,223.0,-1.31,395.0,105.52,-0.2,272.0,0.73,99.0,-0.93,416.0,51.59,2.45,53.0,2.43,42.0,0.01,214.0,34.22,0.14,202.0,-0.5,388.0,0.64,89.0,22.3,-1.47,468.0,-0.42,379.0,-1.04,473.0,-15.45,-1.29,382.0,0.4,158.0,-1.69,449.0,106.76,2013-14
111,201582,Alexis Ajinca,0.13,208.0,0.52,157.0,-0.39,289.0,105.52,0.48,175.0,0.83,84.0,-0.35,322.0,51.59,-1.02,345.0,-0.9,356.0,-0.12,238.0,34.22,1.65,32.0,1.01,30.0,0.64,88.0,22.3,-0.94,437.0,-0.58,420.0,-0.36,370.0,-15.45,-1.05,362.0,-0.48,329.0,-0.58,339.0,106.76,2013-14
112,201583,Ryan Anderson,2.45,61.0,-1.7,441.0,4.15,8.0,105.52,1.86,35.0,0.17,197.0,1.69,18.0,51.59,-0.92,335.0,-0.21,274.0,-0.71,324.0,34.22,2.07,17.0,0.31,140.0,1.75,10.0,22.3,-0.25,315.0,-0.67,441.0,0.42,103.0,-15.45,1.62,81.0,-0.81,384.0,2.43,17.0,106.76,2013-14
113,201584,Courtney Lee,1.49,110.0,0.5,162.0,0.98,112.0,105.52,1.15,90.0,1.48,24.0,-0.33,317.0,51.59,1.48,100.0,1.69,76.0,-0.21,255.0,34.22,-1.54,451.0,-1.05,457.0,-0.49,362.0,22.3,0.63,92.0,0.24,142.0,0.4,109.0,-15.45,1.45,88.0,1.57,41.0,-0.12,254.0,106.76,2013-14
114,201585,Kosta Koufos,0.47,176.0,1.58,63.0,-1.11,368.0,105.52,0.54,168.0,1.72,16.0,-1.17,442.0,51.59,-1.85,402.0,1.45,92.0,-3.3,477.0,34.22,1.72,29.0,0.03,221.0,1.69,12.0,22.3,0.39,126.0,0.13,169.0,0.25,143.0,-15.45,0.66,152.0,1.63,36.0,-0.96,392.0,106.76,2013-14
115,201586,Serge Ibaka,4.08,20.0,2.93,7.0,1.15,96.0,105.52,3.66,5.0,2.39,2.0,1.27,36.0,51.59,1.31,113.0,0.99,126.0,0.32,173.0,34.22,0.49,137.0,0.14,191.0,0.36,139.0,22.3,-0.58,381.0,-0.03,242.0,-0.56,412.0,-15.45,3.67,13.0,2.18,12.0,1.49,56.0,106.76,2013-14
116,201587,Nicolas Batum,2.28,73.0,-0.62,325.0,2.9,16.0,105.52,0.16,208.0,-0.58,362.0,0.74,87.0,51.59,3.48,23.0,0.85,132.0,2.63,37.0,34.22,0.97,75.0,-0.07,272.0,1.04,42.0,22.3,-0.53,369.0,-0.48,397.0,-0.05,263.0,-15.45,1.74,74.0,-0.34,302.0,2.08,31.0,106.76,2013-14
117,201588,George Hill,1.68,102.0,0.36,179.0,1.32,82.0,105.52,0.49,174.0,1.21,44.0,-0.73,386.0,51.59,0.68,164.0,-0.13,260.0,0.81,116.0,34.22,0.51,135.0,0.22,167.0,0.29,152.0,22.3,-0.32,336.0,-0.76,447.0,0.44,98.0,-15.45,1.51,85.0,1.41,48.0,0.11,204.0,106.76,2013-14
118,201589,Darrell Arthur,0.18,200.0,1.91,43.0,-1.73,429.0,105.52,1.21,84.0,1.04,55.0,0.17,194.0,51.59,-0.99,341.0,-1.26,384.0,0.27,177.0,34.22,-1.09,416.0,-0.21,324.0,-0.88,421.0,22.3,1.29,27.0,1.18,13.0,0.11,190.0,-15.45,1.36,96.0,1.84,27.0,-0.48,320.0,106.76,2013-14
119,201591,DJ White,-0.25,257.0,-0.2,265.0,-0.06,235.0,105.52,-0.37,297.0,-0.58,359.0,0.21,184.0,51.59,-1.18,362.0,-0.82,346.0,-0.36,277.0,34.22,0.33,165.0,0.18,184.0,0.15,199.0,22.3,-0.1,265.0,-0.09,266.0,-0.02,250.0,-15.45,-0.08,240.0,-0.27,289.0,0.19,182.0,106.76,2013-14
120,201593,Nikola Pekovic,3.24,34.0,2.04,39.0,1.2,91.0,105.52,0.87,120.0,0.63,116.0,0.24,175.0,51.59,1.31,114.0,3.87,8.0,-2.56,462.0,34.22,4.06,2.0,1.7,3.0,2.36,3.0,22.3,0.21,177.0,0.11,182.0,0.1,195.0,-15.45,3.06,24.0,2.09,15.0,0.97,79.0,106.76,2013-14
121,201596,Mario Chalmers,1.31,120.0,0.58,156.0,0.73,139.0,105.52,0.5,172.0,-0.74,391.0,1.24,39.0,51.59,-4.2,470.0,-3.24,462.0,-0.97,348.0,34.22,-0.04,241.0,0.18,182.0,-0.22,307.0,22.3,0.74,78.0,0.94,30.0,-0.21,317.0,-15.45,1.35,98.0,-0.07,244.0,1.42,59.0,106.76,2013-14
122,201599,DeAndre Jordan,2.28,74.0,0.64,144.0,1.64,65.0,105.52,1.78,41.0,0.53,129.0,1.25,38.0,51.59,4.51,9.0,3.15,17.0,1.35,82.0,34.22,0.53,133.0,-0.67,418.0,1.2,29.0,22.3,-0.62,389.0,-0.73,444.0,0.12,182.0,-15.45,2.38,48.0,0.39,160.0,1.99,34.0,106.76,2013-14
123,201600,Omer Asik,0.21,195.0,2.27,32.0,-2.06,445.0,105.52,0.74,135.0,0.92,71.0,-0.18,283.0,51.59,0.15,217.0,0.13,214.0,0.02,212.0,34.22,1.71,30.0,1.65,4.0,0.05,225.0,22.3,-1.55,474.0,-0.89,462.0,-0.66,429.0,-15.45,0.36,173.0,0.73,109.0,-0.37,305.0,106.76,2013-14
124,201601,Luc Mbah a Moute,-1.41,362.0,-0.84,354.0,-0.57,310.0,105.52,-2.18,462.0,-1.24,446.0,-0.93,415.0,51.59,3.42,25.0,1.91,61.0,1.52,77.0,34.22,0.51,136.0,-0.17,308.0,0.68,79.0,22.3,-0.89,432.0,-0.18,304.0,-0.71,436.0,-15.45,-1.96,421.0,-0.69,369.0,-1.26,419.0,106.76,2013-14
125,201604,Chris Douglas-Roberts,-1.23,344.0,-0.32,283.0,-0.91,343.0,105.52,-0.61,328.0,0.16,200.0,-0.78,392.0,51.59,2.66,47.0,1.4,94.0,1.26,84.0,34.22,-0.55,358.0,0.39,125.0,-0.94,428.0,22.3,0.23,173.0,-0.61,430.0,0.84,33.0,-15.45,0.45,166.0,0.33,174.0,0.13,200.0,106.76,2013-14
126,201609,Goran Dragic,5.04,8.0,-0.21,267.0,5.25,3.0,105.52,3.16,6.0,1.5,22.0,1.66,20.0,51.59,1.16,126.0,-1.35,394.0,2.51,38.0,34.22,1.52,38.0,0.51,90.0,1.0,45.0,22.3,0.45,117.0,-0.08,264.0,0.53,77.0,-15.45,3.96,8.0,0.42,155.0,3.54,3.0,106.76,2013-14
127,201627,Anthony Morrow,-0.53,290.0,-0.53,312.0,-0.0,227.0,105.52,-0.09,248.0,0.39,159.0,-0.48,342.0,51.59,-2.34,430.0,-1.42,399.0,-0.92,343.0,34.22,0.35,157.0,0.49,95.0,-0.13,288.0,22.3,0.19,180.0,-0.3,340.0,0.49,84.0,-15.45,0.53,161.0,0.39,162.0,0.14,198.0,106.76,2013-14
128,201785,Othyus Jeffers,1.7,101.0,0.74,136.0,0.96,115.0,105.52,0.87,119.0,0.01,237.0,0.86,70.0,51.59,0.85,154.0,0.51,163.0,0.33,170.0,34.22,0.58,125.0,0.23,166.0,0.35,140.0,22.3,-0.25,316.0,-0.01,238.0,-0.24,335.0,-15.45,0.94,126.0,0.37,166.0,0.56,127.0,106.76,2013-14
129,201858,Cartier Martin,-0.33,267.0,0.35,180.0,-0.68,324.0,105.52,-1.61,428.0,-0.66,378.0,-0.95,418.0,51.59,0.1,222.0,-0.15,263.0,0.24,183.0,34.22,0.1,211.0,0.79,50.0,-0.69,398.0,22.3,-0.04,242.0,0.06,204.0,-0.1,280.0,-15.45,-1.52,394.0,-0.16,269.0,-1.36,427.0,106.76,2013-14
130,201933,Blake Griffin,3.56,26.0,1.1,94.0,2.46,31.0,105.52,0.97,111.0,0.34,164.0,0.63,105.0,51.59,3.28,28.0,1.16,109.0,2.12,44.0,34.22,0.89,82.0,0.64,65.0,0.26,161.0,22.3,1.08,39.0,0.7,50.0,0.38,112.0,-15.45,3.08,23.0,1.23,61.0,1.84,40.0,106.76,2013-14
131,201934,Hasheem Thabeet,-2.43,427.0,-0.71,339.0,-1.72,428.0,105.52,0.14,209.0,0.07,223.0,0.07,220.0,51.59,0.18,212.0,-1.73,412.0,1.91,52.0,34.22,-0.28,299.0,0.19,178.0,-0.47,360.0,22.3,-0.91,434.0,-0.28,333.0,-0.63,425.0,-15.45,-0.78,331.0,0.02,226.0,-0.8,376.0,106.76,2013-14
132,201935,James Harden,6.12,4.0,0.07,225.0,6.05,2.0,105.52,2.46,17.0,1.57,18.0,0.89,64.0,51.59,9.11,1.0,0.94,128.0,8.17,1.0,34.22,0.84,87.0,-0.06,265.0,0.9,54.0,22.3,0.24,167.0,-0.54,417.0,0.78,37.0,-15.45,4.0,7.0,0.56,135.0,3.44,4.0,106.76,2013-14
133,201936,Tyreke Evans,-1.72,388.0,-2.18,460.0,0.46,172.0,105.52,-1.17,391.0,-1.52,461.0,0.36,155.0,51.59,0.47,182.0,-0.49,302.0,0.97,104.0,34.22,-2.07,469.0,-1.61,477.0,-0.46,359.0,22.3,0.41,125.0,0.32,121.0,0.09,199.0,-15.45,-2.27,446.0,-2.43,476.0,0.17,187.0,106.76,2013-14
134,201937,Ricky Rubio,2.99,42.0,0.1,216.0,2.88,18.0,105.52,-0.04,239.0,-0.67,380.0,0.63,106.0,51.59,4.67,7.0,1.57,84.0,3.1,23.0,34.22,0.72,102.0,0.2,174.0,0.51,109.0,22.3,1.38,23.0,1.34,8.0,0.03,222.0,-15.45,3.62,14.0,0.89,93.0,2.73,12.0,106.76,2013-14
